,Feature,Avg_importance
8,EFEITOS_TÓXICOS_SUBST_ORIGEM_PRINC_NÃO-MEDICINAL,1.7501415613414468
0,TRANST_DISCAIS_CERVIC_E_OUTR_TRANST_DISC_INTERVERT,1.673722043103408
2,SEQÜEL_TRAUM_ENVEN_E_OUTR_CONSEQ_CAUSAS_EXTERNAS,1.4961506043227129
1,OUTRAS_NEOPLASIAS_MALIGNAS_DA_PELE,1.3559143446351205
3,OUTROS_TRANSTORNOS_MENTAIS_E_COMPORTAMENTAIS,1.3356614878875397
15,DIARRÉIA_E_GASTROENTERITE_ORIGEM_INFECC_PRESUMÍVEL,1.2819115529024416
4,ACID_VASCULAR_CEREBR_ISQUÊM_TRANSIT_E_SÍNDR_CORREL,1.2551030369215155
7,RS,1.2370156031108526
19,COLELITÍASE_E_COLECISTITE,1.2116287016687006
14,DEMÊNCIA,1.1683126075063432
5,TUBERCULOSE_ÓSSEA_E_DAS_ARTICULAÇÕES,1.1280358735723994
9,RR,1.1059622271032243
10,MICOSES,1.0798298963948814
13,MALÁRIA_NÃO_ESPECIFICADA,1.0470000589349866
18,LARINGITE_E_TRAQUEÍTE_AGUDAS,1.0293204553049151
12,EMBOLIA_PULMONAR,0.962765858950231
29,RETARDO_MENTAL,0.9497643986677758
16,OUTROS_TRANSTORNOS_DA_PRÓSTATA,0.9455323746731359
25,PI,0.9252266296402049
6,NEOPLASIA_MALIGNA_DO_PÂNCREAS,0.9035834952392732
21,CE,0.8653415387717651
34,SC,0.8643607069190216
28,HIDROCELE_E_ESPERMATOCELE,0.8633196956167748
22,NEOPL_MALIG_JUNÇÃO_RETOSSIGM_RETO_ÂNUS_CANAL_ANAL,0.8340011355711411
38,TO,0.8215445613875388
11,MALÁRIA_POR_PLASMODIUM_FALCIPARUM,0.8034771992385232
27,OUTRAS_DOENÇAS_DOS_INTESTINOS_E_PERITÔNIO,0.8030608849669381
43,DESNUTRIÇÃO,0.8015265853549179
24,HEMORRÓIDAS,0.7842296509036016
47,NEOPLASIA_MALIGNA_DO_CÓLON,0.7578278682309508
30,NEOPLASIA_BENIGNA_DOS_ÓRGÃOS_URINÁRIOS,0.7558450611818668
35,FRATURA_DO_FÊMUR,0.7554084159836425
26,NEOPL_MALIG_OUTR_LOCALIZ_MAL_DEF_SECUN_E_NÃO_ESPEC,0.7495826794800865
39,TRANSTORNOS_DA_REFRAÇÃO_E_DA_ACOMODAÇÃO,0.740584938352147
33,INFARTO_AGUDO_DO_MIOCÁRDIO,0.7158031044055313
53,OUTRAS_DOENÇAS_DO_CORAÇÃO,0.7111604585133515
44,FENDA_LABIAL_E_FENDA_PALATINA,0.7036443463638149
69,TRANSTORNOS_DA_DENSIDADE_E_DA_ESTRUTURA_ÓSSEAS,0.6948878884930929
37,MS,0.6767336219794441
76,GLAUCOMA,0.6616461166053407
46,OUTRAS_DOENÇAS_DO_SISTEMA_NERVOSO,0.6595465907845895
78,EMBOLIA_E_TROMBOSE_ARTERIAIS,0.6536158033500638
65,TRANSTORNOS_DE_CONDUÇÃO_E_ARRITMIAS_CARDÍACAS,0.6462728055646192
48,TRANST_NÃO-INFLAM_OVÁRIO_TROMP_FALÓPIO_LIGAM_LARGO,0.6344885893007156
55,BRONQUITE_ENFISEMA_E_OUTR_DOENÇ_PULM_OBSTR_CRÔNIC,0.6170966726553093
23,RESTANTE_DE_OUTR_FEBR_ARBOVÍRUS_FEBR_HEMOR_VÍRUS,0.6077966152797782
36,RESTANTE_DE_OUTRAS_DOENÇAS_VIRAIS,0.6061642251499968
20,OUTRAS_MALFORMAÇÕES_CONGÊNITAS_APARELHO_DIGESTIVO,0.6017331327377831
68,TÉTANO_NEONATAL,0.5816133412266222
17,PROLAPSO_GENITAL_FEMININO,0.5733028541277744
101,MENINGITE_BACTERIANA_NÃO_CLASSIF_OUTRA_PARTE,0.5721087336011819
67,ABORTO_ESPONTÂNEO,0.5513534392507781
50,TRANSTORNOS_TIREOIDIANOS_RELAC_DEFICIÊNCIA_DE_IODO,0.5511086094214984
66,LEISHMANIOSE_CUTÂNEA,0.5473610579057722
51,ENCEFALITE_VIRAL,0.5450167414972866
108,TRANST_MENTAIS_E_COMPORTAMENTAIS_DEV_USO_DE_ÁLCOOL,0.5367928899733182
54,OUTRAS_HELMINTÍASES,0.5337606305547056
72,LESÕES_ESMAG_AMPUT_TRAUMÁT_REG_ESP_E_MÚLTIP_CORPO,0.5105422479470769
40,DOENÇA_DE_ALZHEIMER,0.5041205207058309
59,AUSÊNCIA_ATRESIA_E_ESTENOSE_DO_INTESTINO_DELGADO,0.5037076459854931
52,SE,0.4861525711388639
45,DOENÇAS_DO_APÊNDICE,0.48469018247545526
49,OUTRAS_GRAVIDEZES_QUE_TERMINAM_EM_ABORTO,0.48347334930404173
31,FEBRE_AMARELA,0.47372739263412633
61,FRATURA_DO_PESCOÇO_TÓRAX_OU_PELVE,0.46020567500219683
114,OUTRAS_DORSOPATIAS,0.43702843753834986
41,TIREOTOXICOSE,0.4268761275794494
111,RET_CRES_FET_DESN_FET_TRAN_REL_GEST_CURT_BAIX_PESO,0.42159387017902483
89,ESTADO_INFEC_ASSINT_VÍRUS_DA_IMUNODEF_HUMANA_[HIV],0.4131661496716349
64,TRANST_MENTAIS_COMPORT_DEV_USO_OUTR_SUBST_PSICOAT,0.4035717031478473
81,ESQUISTOSSOMOSE,0.4032602771731416
42,OUTRAS_DOENÇAS_DO_APARELHO_CIRCULATÓRIO,0.40319604138699205
87,AC,0.393490910194299
84,OUTRAS_DOENÇAS_SIST_OSTEOMUSCULAR_E_TEC_CONJUNTIVO,0.3851266512882053
86,NEOPLASIA_MALIGNA_DOS_OLHOS_E_ANEXOS,0.378725245449235
113,DEFORMIDADES_ADQUIRIDAS_DAS_ARTICULAÇÕES,0.3752892709572566
77,OUTRAS_DOENÇAS_DO_OLHO_E_ANEXOS,0.37160100260101986
126,FEBRE_DE_ORIGEM_DESCONHECIDA,0.3651486067497539
118,OUTROS_TÉTANOS,0.3487808639211355
139,COMPL_PRED_REL_PUERPÉRIO_E_OUTR_AFECÇ_OBSTÉTR_NCOP,0.3265400546759709
60,OUTRAS_DEFICIÊNCIAS_VITAMÍNICAS,0.32631169044338454
96,TRANSTORNOS_DOS_NERVOS_RAÍZES_E_PLEXOS_NERVOSOS,0.32405446557068096
80,RESTANTE_DE_OUTRAS_TUBERCULOSES,0.3221272246630686
63,FRATURA_DE_OUTROS_OSSOS_DOS_MEMBROS,0.32203695163419555
157,NEOPL_MALIG_FÍGADO_E_VIAS_BILIARES_INTRA-HEPÁTICAS,0.32058175071267186
74,NEOPLASIA_MALIGNA_DE_TRAQUÉIA_BRÔNQUIOS_E_PULMÕES,0.3198992373226236
112,INFECÇÕES_PELO_VÍRUS_DO_HERPES,0.3182515951628212
145,SEQÜELAS_DE_DESNUTRIÇÃO_E_DE_OUTRAS_DEFIC_NUTRIC,0.3157428007067799
93,NEOPLASIA_MALIGNA_DA_BEXIGA,0.31080317768261256
83,OUTRAS_COMPLICAÇÕES_DA_GRAVIDEZ_E_DO_PARTO,0.3092430325218668
159,OUTRAS_FORMAS_MALÁRIA_CONF_EXAMES_PARASITOLÓG,0.3042693833671421
79,PERDA_DE_AUDIÇÃO,0.3029563346491741
98,OUTROS_TRANST_RESPIRATÓRIOS_ORIG_PERÍODO_PERINATAL,0.29714948144968345
127,CEGUEIRA_E_VISÃO_SUBNORMAL,0.29211634644101514
100,FARINGITE_AGUDA_E_AMIGDALITE_AGUDA,0.2912683000862547
117,INSUFICIÊNCIA_RENAL,0.2832149099143967
94,FEBRE_HEMORRÁGICA_DEVIDA_AO_VÍRUS_DA_DENGUE,0.28191116495200275
70,OUTROS_TRANSTORNOS_DENTES_E_ESTRUTURAS_DE_SUPORTE,0.27719431623467855
136,FLEBITE_TROMBOFLEBITE_EMBOLIA_E_TROMBOSE_VENOSA,0.27072390322921996
62,OUTRAS_INFECÇÕES_ESPECÍFICAS_DO_PERÍODO_PERINATAL,0.26115052602149247
109,CERT_COMPL_PREC_TRAUM_COMPL_CIRÚRG_ASS_MÉDIC_NCOP,0.25290969923292556
58,DOENÇA_INFLAMATÓRIA_DO_COLO_DO_ÚTERO,0.24787328230211486
104,DOENÇA_ALCOÓLICA_DO_FÍGADO,0.24682755961779762
128,CÓLERA,0.24159517410400944
120,GO,0.23991060532768885
141,NEOPLASIAS_MALIGNAS_DE_LARINGE,0.23776931027329465
92,TRANST_MENOPÁUSICOS_E_OUTR_TRANST_PERIMENOPÁUSICOS,0.2324396334860525
91,DOENÇAS_CRÔNICAS_DAS_AMÍGDALAS_E_DAS_ADENÓIDES,0.22734202789462182
105,DOENÇAS_INFECCIOSAS_E_PARASITÁRIAS_CONGÊNITAS,0.21359288746157948
123,DOENÇA_DIVERTICULAR_DO_INTESTINO,0.2131883173734345
149,OUTRAS_DOENÇAS_DO_TRATO_RESPIRATÓRIO_SUPERIOR,0.21223995069386023
107,HIPERPLASIA_DA_PRÓSTATA,0.20952833153417988
106,OUTRAS_SÍFILIS,0.20232263906260836
129,OTITE_MÉDIA_E_OUTR_TRANST_OUVIDO_MÉDIO_APÓF_MAST,0.19493824885722247
121,NEOPLASIA_MALIGNA_DO_ENCÉFALO,0.19417748705516333
134,OUTRAS_DOENÇAS_DO_APARELHO_RESPIRATÓRIO,0.18958485037101708
115,LUXAÇÕES_ENTORSE_DISTENSÃO_REG_ESP_E_MÚLTIP_CORPO,0.18818977675121493
88,ACID_VASCULAR_CEREBR_NÃO_ESPEC_HEMORRÁG_OU_ISQUÊM,0.18197096947592611
82,LEPTOSPIROSE_ICTEROHEMORRÁGICA,0.1814640283332849
32,PLACENT_PRÉV_DESCOL_PREMAT_PLACENT_HEMORR_ANTEPART,0.17506849887641285
73,MALÁRIA_POR_PLASMODIUM_VIVAX,0.1704297620605426
95,INSUFICIÊNCIA_CARDÍACA,0.16728308323463617
71,ANEMIA_POR_DEFICIÊNCIA_DE_FERRO,0.1640120991816642
110,NEOPL_BENIG_ENCÉFALO_E_OUTR_PART_SIST_NERV_CENTRAL,0.1615984185684262
183,SHIGUELOSE,0.1575981801730806
161,LEUCEMIA,0.15500914698894538
155,NEOPL_MALIG_OUTRAS_PARTES_SISTEMA_NERVOSO_CENTRAL,0.15120085887502058
191,OUTRAS_DOENÇAS_INFECCIOSAS_E_PARASITÁRIAS,0.14333972086661922
85,DF,0.1428399359129163
153,INFARTO_CEREBRAL,0.14260675601421208
158,OUTRAS_NEOPL_MALIG_ÓRG_RESPIRAT_E_INTRATORÁCICOS,0.13574194140491996
150,FRATURA_DO_CRÂNIO_E_DOS_OSSOS_DA_FACE,0.11903532594781444
179,CERATITE_E_OUTROS_TRANSTORNOS_ESCLERÓTICA_E_CÓRNEA,0.1099523303269317
90,SEQÜELAS_DE_POLIOMIELITE,0.10785452369167033
125,FEBRES_RECORRENTES,0.10405538889013295
116,OUTROS_EFEITOS_E_NÃO_ESPEC_DE_CAUSAS_EXTERNAS,0.10067785588259384
75,ENVENENAMENTO_POR_DROGAS_E_SUBSTÂNCIAS_BIOLÓGICAS,0.09933816362157143
194,NEOPL_MALIG_DO_TECIDO_MESOTELIAL_E_TECIDOS_MOLES,0.09724640545769023
137,HEMORRAGIA_INTRACRANIANA,0.09499970865745071
220,HEMORRAGIA_PÓS-PARTO,0.08831570268019946
181,DEFORMIDADES_CONGÊNITAS_DO_QUADRIL,0.08145357315862889
178,PANCREATITE_AGUDA_E_OUTRAS_DOENÇAS_DO_PÂNCREAS,0.06185515110862418
103,OUTRAS_MALFORMAÇÕES_DO_APARELHO_GENITURINÁRIO,0.06057205765563463
135,OUTRAS_NEOPL_MALIGNAS_ÓRGÃOS_GENITAIS_MASCULINOS,0.05752832028668422
146,AP,0.05727476646870944
142,RO,0.053711638100002165
57,OUTRAS_DOENÇAS_DO_OUVIDO_E_DA_APÓFISE_MASTÓIDE,0.05063673850781245
156,MG,0.04916651856651865
205,HÉRNIA_INGUINAL,0.04690782785582782
130,FRATURAS_ENVOLVENDO_MÚLTIPLAS_REGIÕES_DO_CORPO,0.045315998536124745
56,FEBRE_REUMÁTICA_AGUDA,0.03458419437829101
177,LEISHMANIOSE_CUTÂNEO-MUCOSA,0.020280652264287612
151,TRANSTORNOS_DA_MAMA,0.01845776991452412
140,OUTRAS_INFECÇÕES_AGUDAS_DAS_VIAS_AÉREAS_SUPERIORES,0.017848556392307903
182,DOR_ABDOMINAL_E_PÉLVICA,0.007350688436160019
175,SINUSITE_CRÔNICA,0.004403313961904754
170,OUTRAS_DOENÇAS_DO_FÍGADO,0.001815355298467525
154,HIPERTENSÃO_ESSENCIAL_(PRIMÁRIA),-0.0007660432170114806
124,ESQUIZOFRENIA_TRANST_ESQUIZOTÍPICOS_E_DELIRANTES,-0.008765559973999882
152,PARTO_ÚNICO_ESPONTÂNEO,-0.017588872807499
173,NEOPLASIA_MALIGNA_DA_PELE,-0.02998101687914847
119,CONJUNTIVITE_E_OUTROS_TRANSTORNOS_DA_CONJUNTIVA,-0.032168800830733826
99,SEQÜELAS_DE_TUBERCULOSE,-0.03335024200143488
208,BRONQUITE_AGUDA_E_BRONQUIOLITE_AGUDA,-0.03382388820735892
102,DOENÇAS_RENAIS_TÚBULO-INTERSTICIAIS,-0.036711998880042465
