,Feature,Avg_importance
8,TRAUMA_DURANTE_O_NASCIMENTO,0.02682319631664118
1,TRAUMATISMO_DO_OLHO_E_DA_ÓRBITA_OCULAR,0.016249637475906263
0,NEOPLASIA_MALIGNA_DA_BEXIGA,0.010887334286916992
58,NEOPLASIA_MALIGNA_DA_MAMA,0.010851185304031018
79,NEOPLASIA_BENIGNA_DO_OVÁRIO,0.009069153823439435
110,NEOPLASIA_BENIGNA_DA_MAMA,0.008964764869313578
91,NEOPLASIA_MALIGNA_DE_TRAQUÉIA_BRÔNQUIOS_E_PULMÕES,0.008116276125905167
151,MICOSES,0.006005377627670681
12,TUBERCULOSE_MILIAR,0.005818659879777067
4,NEOPLASIA_MALIGNA_DOS_OLHOS_E_ANEXOS,0.0056838363780120455
5,OUTRAS_HÉRNIAS,0.005398694641166335
2,MALÁRIA_POR_PLASMODIUM_MALARIAE,0.005060336263845358
138,NEOPLASIA_MALIGNA_DO_COLO_DO_ÚTERO,0.004930615032381144
3,NEOPL_MALIG_FÍGADO_E_VIAS_BILIARES_INTRA-HEPÁTICAS,0.00477422105026702
146,NEOPLASIA_MALIGNA_DO_LÁBIO_CAVIDADE_ORAL_E_FARINGE,0.004530617465081646
9,OUTRAS_MALFORMAÇÕES_CONGÊNITAS_DO_SISTEMA_NERVOSO,0.00437277791175171
17,TUBERCULOSE_PULMONAR,0.0041457264855010775
94,NEOPL_MALIG_OUTR_LOCALIZ_MAL_DEF_SECUN_E_NÃO_ESPEC,0.003327002492961451
100,NEOPL_BENIG_ENCÉFALO_E_OUTR_PART_SIST_NERV_CENTRAL,0.0032829427010737195
15,NEOPLASIA_MALIGNA_DO_ESTÔMAGO,0.002741100374516065
95,NEOPL_MALIG_JUNÇÃO_RETOSSIGM_RETO_ÂNUS_CANAL_ANAL,0.002529410909091207
6,TUBERCULOSE_DO_SISTEMA_NERVOSO,0.0023365842586793337
163,OUTRAS_INFESTAÇÕES_POR_TREMATÓDEOS,0.002055675515765131
134,TRANST_MENTAIS_E_COMPORTAMENTAIS_DEV_USO_DE_ÁLCOOL,0.0019883526298353138
31,OUTRAS_MALFORMAÇÕES_CONGÊNITAS,0.0019695520316776382
87,TRIPANOSSOMÍASE,0.0016474039143444768
90,RAIVA,0.0015754243207411638
66,QUEIMADURA_E_CORROSÕES,0.001560408304785012
47,OUTRAS_HELMINTÍASES,0.0014875463957498287
105,PNEUMONIA,0.0014667804331518724
115,VARICELA_E_HERPES_ZOSTER,0.0014000501422713931
11,OUTRAS_DOENÇAS_HIPERTENSIVAS,0.0013661923649312898
13,UROLITÍASE,0.0012771488787308737
7,PREPRÚCIO_REDUNDANTE_FIMOSE_E_PARAFIMOSE,0.0011113136748283046
27,NEOPLASIA_MALIGNA_DO_ESÔFAGO,0.0009854270712433984
10,TRANST_MENOPÁUSICOS_E_OUTR_TRANST_PERIMENOPÁUSICOS,0.0008971596397541011
152,TUBERCULOSE_ÓSSEA_E_DAS_ARTICULAÇÕES,0.0008330085460613422
127,SALPINGITE_E_OOFORITE,0.0008018487360621039
14,OUTROS_EFEITOS_E_NÃO_ESPEC_DE_CAUSAS_EXTERNAS,0.0007699406597456927
50,TRANSTORNOS_DA_REFRAÇÃO_E_DA_ACOMODAÇÃO,0.0007667601150810057
16,OUTRAS_DOENÇAS_DO_FÍGADO,0.0007582988645256563
34,OUTRAS_NEOPLASIAS_MALIGNAS_DA_PELE,0.0006755067459123885
178,OUTRAS_TUBERCULOSES_RESPIRATÓRIAS,0.0006557386634884119
158,OUTRAS_DOENÇAS_DO_OLHO_E_ANEXOS,0.0006387948209248135
153,OUTRAS_DOENÇAS_GLOMERULARES,0.000582946663309128
18,RETARDO_MENTAL,0.0004953994489212056
173,OUTROS_TRANSTORNOS_DA_PRÓSTATA,0.0004909805263439544
102,OUTRAS_DOENÇAS_DO_SISTEMA_NERVOSO,0.0004803675064428786
25,OUTRAS_GRAVIDEZES_QUE_TERMINAM_EM_ABORTO,0.00047319638431824894
44,OUTRAS_DOENÇAS_DO_ESÔFAGO_ESTÔMAGO_E_DUODENO,0.0004495976974492265
154,TRANST_MENTAIS_COMPORT_DEV_USO_OUTR_SUBST_PSICOAT,0.000433358711915179
137,NEOPLASIA_MALIGNA_DO_CÓLON,0.00043209313046243874
45,SARAMPO,0.0004176820843665687
39,NEOPLASIA_BENIGNA_DA_PELE,0.0003900578551725395
174,OUTROS_TRANSTORNOS_DENTES_E_ESTRUTURAS_DE_SUPORTE,0.00036888467808448633
92,RESTANTE_DE_OUTRAS_TUBERCULOSES,0.00036384845316062806
119,OUTRAS_DOENÇAS_INFECCIOSAS_INTESTINAIS,0.00035327364633334983
33,NEOPLASIA_MALIGNA_DO_OSSO_E_CARTILAGEM_ARTICULAR,0.000350462479170165
62,OUTRAS_DOENÇAS_DO_APARELHO_URINÁRIO,0.0003447332651750211
60,TRABALHO_DE_PARTO_OBSTRUÍDO,0.0003152636594389147
29,OUTRAS_DORSOPATIAS,0.0003134964693497692
