,Feature,Avg_importance
0,TRANSTORNOS_DE_CONDUÇÃO_E_ARRITMIAS_CARDÍACAS,0.2187271873879842
1,BRONQUITE_ENFISEMA_E_OUTR_DOENÇ_PULM_OBSTR_CRÔNIC,0.19879465516323033
2,RS,0.14574549687440058
3,DOENÇAS_DO_APÊNDICE,0.08015324628198633
4,COLELITÍASE_E_COLECISTITE,0.07443408149355482
5,LUXAÇÕES_ENTORSE_DISTENSÃO_REG_ESP_E_MÚLTIP_CORPO,0.03256854495399002
9,NEOPLASIA_MALIGNA_DE_TRAQUÉIA_BRÔNQUIOS_E_PULMÕES,0.030884366551618164
7,OUTRAS_DOENÇAS_ISQUÊMICAS_DO_CORAÇÃO,0.028060975830847303
6,TRANST_DISCAIS_CERVIC_E_OUTR_TRANST_DISC_INTERVERT,0.026495978650202312
10,TRANST_MENTAIS_COMPORT_DEV_USO_OUTR_SUBST_PSICOAT,0.022669854930019065
8,TRANSTORNOS_DE_HUMOR_[AFETIVOS],0.014987969596906436
12,HIPERTENSÃO_ESSENCIAL_(PRIMÁRIA),0.012171421739109498
11,SÍFILIS_CONGÊNITA,0.011811161450617622
13,UROLITÍASE,0.01043313750352458
14,NEOPL_MALIG_OUTR_LOCALIZ_MAL_DEF_SECUN_E_NÃO_ESPEC,0.009797373572536306
16,DENGUE_[DENGUE_CLÁSSSICO],0.009311063150148232
15,FRATURA_DO_FÊMUR,0.006961142950876053
17,TRANST_MENTAIS_E_COMPORTAMENTAIS_DEV_USO_DE_ÁLCOOL,0.006928800188342127
18,OUTRAS_NEOPLASIAS_MALIGNAS_DA_PELE,0.005292310128200472
25,LEIOMIOMA_DO_ÚTERO,0.0033724384455556477
40,PREPRÚCIO_REDUNDANTE_FIMOSE_E_PARAFIMOSE,0.0031991803860951296
21,CATARATA_E_OUTROS_TRANSTORNOS_DO_CRISTALINO,0.0030500095409097833
22,OUTRAS_HÉRNIAS,0.002262819093942376
19,OUTRAS_COMPLICAÇÕES_DA_GRAVIDEZ_E_DO_PARTO,0.0019366784386685766
20,FRATURA_DO_PESCOÇO_TÓRAX_OU_PELVE,0.0018717720687292303
30,INSUFICIÊNCIA_CARDÍACA,0.0017570222627016508
