,Feature,Avg_importance
0,OUTROS_TRANSTORNOS_MENTAIS_E_COMPORTAMENTAIS,1.3061650520845223
12,EFEITOS_TÓXICOS_SUBST_ORIGEM_PRINC_NÃO-MEDICINAL,1.140643858751886
3,MALÁRIA_NÃO_ESPECIFICADA,1.095812604274033
5,SEQÜEL_TRAUM_ENVEN_E_OUTR_CONSEQ_CAUSAS_EXTERNAS,1.0185854723500043
13,DEMÊNCIA,1.010001930305458
7,TRANST_DISCAIS_CERVIC_E_OUTR_TRANST_DISC_INTERVERT,0.9923287028327341
11,RETARDO_MENTAL,0.9648826391511912
6,TUBERCULOSE_ÓSSEA_E_DAS_ARTICULAÇÕES,0.9371778682580469
8,MICOSES,0.8609474388149305
2,OUTRAS_HELMINTÍASES,0.8366154739582082
9,OUTRAS_NEOPLASIAS_MALIGNAS_DA_PELE,0.7677436451275905
10,RR,0.7641447063099008
4,MALÁRIA_POR_PLASMODIUM_FALCIPARUM,0.7088270249582369
1,FEBRE_AMARELA,0.690189828926213
22,LARINGITE_E_TRAQUEÍTE_AGUDAS,0.6880106329934516
23,DIARRÉIA_E_GASTROENTERITE_ORIGEM_INFECC_PRESUMÍVEL,0.6634246806534588
18,ACID_VASCULAR_CEREBR_ISQUÊM_TRANSIT_E_SÍNDR_CORREL,0.5965988362289893
19,OUTROS_TRANSTORNOS_DA_PRÓSTATA,0.5919567382864478
34,COLELITÍASE_E_COLECISTITE,0.5694398511272937
30,OUTRAS_DOENÇAS_DO_CORAÇÃO,0.5117162225066785
33,TÉTANO_NEONATAL,0.49905153246975553
15,NEOPLASIA_MALIGNA_DO_PÂNCREAS,0.46575989195829404
27,RS,0.4532677458070616
20,ENCEFALITE_VIRAL,0.45158171295448674
24,EMBOLIA_PULMONAR,0.4500334833671616
16,RESTANTE_DE_OUTR_FEBR_ARBOVÍRUS_FEBR_HEMOR_VÍRUS,0.4436777244435463
35,PI,0.43005872282742397
32,HIDROCELE_E_ESPERMATOCELE,0.42672718638689294
72,GLAUCOMA,0.4225077213594119
39,NEOPLASIA_BENIGNA_DOS_ÓRGÃOS_URINÁRIOS,0.41628853236975305
28,FEBRE_HEMORRÁGICA_DEVIDA_AO_VÍRUS_DA_DENGUE,0.41391141014851635
48,TO,0.41240007302363396
26,RESTANTE_DE_OUTRAS_DOENÇAS_VIRAIS,0.4109365737530249
45,OUTRAS_DOENÇAS_DOS_INTESTINOS_E_PERITÔNIO,0.38896335755512074
57,DESNUTRIÇÃO,0.3853482718530349
42,AUSÊNCIA_ATRESIA_E_ESTENOSE_DO_INTESTINO_DELGADO,0.384411651012649
37,CE,0.38234987453687597
14,OUTROS_TRANSTORNOS_DENTES_E_ESTRUTURAS_DE_SUPORTE,0.3808523998261437
115,SEQÜELAS_DE_DESNUTRIÇÃO_E_DE_OUTRAS_DEFIC_NUTRIC,0.3774042702159745
61,TRANSTORNOS_DE_CONDUÇÃO_E_ARRITMIAS_CARDÍACAS,0.3766469181578772
46,LEISHMANIOSE_CUTÂNEA,0.3673972633953448
47,TRANSTORNOS_DA_REFRAÇÃO_E_DA_ACOMODAÇÃO,0.3655045582851241
54,SC,0.36542690947346024
36,NEOPL_MALIG_JUNÇÃO_RETOSSIGM_RETO_ÂNUS_CANAL_ANAL,0.3652299286435627
51,OUTRAS_DOENÇAS_DO_SISTEMA_NERVOSO,0.3553753694264771
64,ESTADO_INFEC_ASSINT_VÍRUS_DA_IMUNODEF_HUMANA_[HIV],0.35182210264376274
55,FENDA_LABIAL_E_FENDA_PALATINA,0.34390235473806774
110,FEBRE_DE_ORIGEM_DESCONHECIDA,0.33641053594524084
76,EMBOLIA_E_TROMBOSE_ARTERIAIS,0.33635408759192253
44,HEMORRÓIDAS,0.3199251887510638
66,TRANST_NÃO-INFLAM_OVÁRIO_TROMP_FALÓPIO_LIGAM_LARGO,0.3183635834207612
89,TRANSTORNOS_DA_DENSIDADE_E_DA_ESTRUTURA_ÓSSEAS,0.3162218117127623
