,Feature,Avg_importance
0,PREVIOUS,0.018736514887404042
1,RS,0.011453961985475908
2,SC,0.00868092709911496
3,DOENÇAS_DO_APÊNDICE,0.005630943779775974
4,PE,0.005253277695729066
5,RJ,0.005241843926650193
6,PARTO_ÚNICO_ESPONTÂNEO,0.0041848671115133716
7,FRATURA_DO_FÊMUR,0.0036615424692285426
8,NEOPLASIA_MALIGNA_DE_TRAQUÉIA_BRÔNQUIOS_E_PULMÕES,0.004462814326780683
9,PA,0.0038335089125256946
10,HEMORRÓIDAS,0.0033591902548337424
11,NEOPL_MALIG_JUNÇÃO_RETOSSIGM_RETO_ÂNUS_CANAL_ANAL,0.002954091599665402
12,NEOPLASIA_MALIGNA_DA_PRÓSTATA,0.003372520129107362
13,OUTRAS_HÉRNIAS,0.003663032409559848
14,NEOPLASIA_MALIGNA_DO_CÓLON,0.0031909230284851765
15,BA,0.003265230525646598
16,TRANSTORNOS_DE_HUMOR_[AFETIVOS],0.0027522292775368153
17,VEIAS_VARICOSAS_DAS_EXTREMIDADES_INFERIORES,0.001882490335631307
18,COLELITÍASE_E_COLECISTITE,0.0031553553804655582
19,NEOPL_MALIG_OUTR_LOCALIZ_MAL_DEF_SECUN_E_NÃO_ESPEC,0.002722689165775506
20,LESÕES_ESMAG_AMPUT_TRAUMÁT_REG_ESP_E_MÚLTIP_CORPO,0.0016041372918530702
21,TRANSTORNOS_DA_DENSIDADE_E_DA_ESTRUTURA_ÓSSEAS,0.002241417372953968
22,BRONQUITE_ENFISEMA_E_OUTR_DOENÇ_PULM_OBSTR_CRÔNIC,0.0019873525454589627
23,NEOPLASIA_MALIGNA_DA_BEXIGA,0.0017371007661859381
24,NEOPLASIA_MALIGNA_DA_MAMA,0.001767760005838962
25,FLEBITE_TROMBOFLEBITE_EMBOLIA_E_TROMBOSE_VENOSA,0.002113701270856254
26,OUTRAS_DOENÇAS_DO_FÍGADO,0.0013460761580418627
27,ACID_VASCULAR_CEREBR_NÃO_ESPEC_HEMORRÁG_OU_ISQUÊM,0.0020914153761348395
28,OUTRAS_COMPLICAÇÕES_DA_GRAVIDEZ_E_DO_PARTO,0.0012136550489754636
29,SÍFILIS_CONGÊNITA,0.0016252895795386435
30,PNEUMONIA,0.0007433067282012815
31,ACID_VASCULAR_CEREBR_ISQUÊM_TRANSIT_E_SÍNDR_CORREL,0.0013035179687006925
32,OUTRAS_NEOPLASIAS_MALIGNAS_DA_PELE,0.0018715415691380184
33,EDEMA_PROTEIN_TRANST_HIPERTENS_GRAVID_PARTO_PUERP,0.001258538423809253
34,MENINGITE_BACTERIANA_NÃO_CLASSIF_OUTRA_PARTE,0.0018078877576536566
35,DOENÇAS_RENAIS_TÚBULO-INTERSTICIAIS,0.001228472469140749
36,FRATURA_DE_OUTROS_OSSOS_DOS_MEMBROS,0.0013456406552406202
37,MA,0.0008537176429659352
38,INSUFICIÊNCIA_RENAL,0.0008483918205773615
39,NEOPLASIA_MALIGNA_DO_ESTÔMAGO,0.0014751239481604215
40,DOENÇAS_CRÔNICAS_DAS_AMÍGDALAS_E_DAS_ADENÓIDES,0.0012029236472548205
41,TRANSTORNOS_DOS_NERVOS_RAÍZES_E_PLEXOS_NERVOSOS,0.0010520583658814482
42,TRANSTORNOS_DE_CONDUÇÃO_E_ARRITMIAS_CARDÍACAS,0.0008362517011097573
43,LEIOMIOMA_DO_ÚTERO,0.0010741582661678354
44,OUTRAS_DOENÇAS_DO_NARIZ_E_DOS_SEIOS_PARANASAIS,0.0008976428461279735
45,TRANST_MENTAIS_COMPORT_DEV_USO_OUTR_SUBST_PSICOAT,0.00043579171721372205
46,TRANST_DISCAIS_CERVIC_E_OUTR_TRANST_DISC_INTERVERT,0.0007233572432503402
47,LINFOMA_NÃO-HODGKIN,0.0005246822384694113
48,FRATURA_DO_PESCOÇO_TÓRAX_OU_PELVE,0.0004717372175499624
49,OUTRAS_NEOPLASIAS_MALIGNAS_DO_TRATO_URINÁRIO,0.00047389134932316674
50,OUTRAS_DORSOPATIAS,0.0005906293458791492
51,EMBOLIA_E_TROMBOSE_ARTERIAIS,0.0006170155193937763
52,OUTROS_TRANSTRONOS_ARTICULARES,0.000338927061027568
53,OUTRAS_NEOPL_MALIG_TECIDOS_LINFÓID_HEMATOP_E_RELAC,0.0007124223440847794
54,NEOPLASIA_MALIGNA_DO_ESÔFAGO,0.00104320256204429
55,NEOPL_MALIG_FÍGADO_E_VIAS_BILIARES_INTRA-HEPÁTICAS,0.0006245203612237971
56,ENVENENAMENTO_POR_DROGAS_E_SUBSTÂNCIAS_BIOLÓGICAS,0.0003730994029027599
57,OUTRAS_DOENÇAS_SIST_OSTEOMUSCULAR_E_TEC_CONJUNTIVO,0.0003470843309009481
58,TUBERCULOSE_PULMONAR,0.0005794578441268969
59,SEPTICEMIA,0.0004719783352368313
60,EMBOLIA_PULMONAR,0.00038828103186939577
61,HIPÓXIA_INTRAUTERINA_E_ASFIXIA_AO_NASCER,0.0005597176001171818
62,OUTRAS_DOENÇAS_DOS_INTESTINOS_E_PERITÔNIO,0.0005029132805401094
63,NEOPLASIA_MALIGNA_DO_ENCÉFALO,0.0008344657140023227
64,UROLITÍASE,0.0002761010670616237
65,TRANST_MENTAIS_E_COMPORTAMENTAIS_DEV_USO_DE_ÁLCOOL,0.00043363404628255696
66,SALPINGITE_E_OOFORITE,0.0004562247190161812
67,OUTRAS_DOENÇAS_DO_SISTEMA_NERVOSO,0.0003827425233664392
68,NEOPL_MALIG_OUTRAS_PARTES_SISTEMA_NERVOSO_CENTRAL,0.0002705449536071676
69,NEOPLASIA_MALIGNA_DO_PÂNCREAS,0.0007855690168943845
70,EPILEPSIA,0.0003102348146618068
71,DEFORMIDADES_ADQUIRIDAS_DAS_ARTICULAÇÕES,0.00036547096888490954
72,OUTRAS_DOENÇAS_ISQUÊMICAS_DO_CORAÇÃO,0.0002574615694609165
73,INSUFICIÊNCIA_CARDÍACA,0.00021527382405591363
74,AL,0.00036593091581714574
75,TRANSTORNOS_DO_TECIDO_MOLE,0.0001529620138614712
76,DOENÇA_ALCOÓLICA_DO_FÍGADO,0.00042508560351639714
77,PROLAPSO_GENITAL_FEMININO,0.0001524628288255829
78,SÍNDROME_NEFRÍTICAS_AGUDA_E_RAPIDAMENTE_PROGRESSIV,0.00024140961285106728
79,ILEO_PARALÍTICO_E_OBSTRUÇÃO_INTESTINAL_SEM_HÉRNIA,0.0004303335112425229
80,OUTRAS_DOENÇAS_DO_OUVIDO_E_DA_APÓFISE_MASTÓIDE,0.00012836374566650791
81,ARTROSE,7.349189851703927e-05
82,OUTRAS_NEOPL_MALIG_ÓRG_RESPIRAT_E_INTRATORÁCICOS,9.107099521901657e-05
83,OUTR_NEOPL_IN_SITU_BENIGS_E_COMPORT_INCERT_DESCONH,0.00015969614387045458
84,PANCREATITE_AGUDA_E_OUTRAS_DOENÇAS_DO_PÂNCREAS,0.0008139076510362338
85,FETO_E_REC-NASC_AFET_FAT_MAT_E_COMPL_GRAV_E_PARTO,0.0002649510868270198
86,NEOPLASIAS_MALIGNAS_DE_LARINGE,0.0003906706539897915
87,AFECÇ_HEMORRÁG_E_OUTR_DOENÇ_SANG_E_ÓRG_HEMATOPOÉT,0.0001781176956765508
88,OUTRAS_MALFORMAÇÕES_CONGÊNITAS_APARELHO_DIGESTIVO,0.00021654367903957487
89,DOENÇA_DIVERTICULAR_DO_INTESTINO,0.00027712622064620214
90,ABORTO_ESPONTÂNEO,0.00045954545271502986
91,INFARTO_CEREBRAL,0.00017127739890911625
92,DOENÇA_DE_CROHN_E_COLITE_ULCERATIVA,0.00020950945318750895
93,OUTRAS_NEOPL_MALIGNAS_ÓRGÃOS_GENITAIS_MASCULINOS,0.00023640526526229146
94,NEOPLASIA_MALIGNA_DA_PELE,0.00015045218728861084
95,OUTRAS_DOENÇAS_DO_APARELHO_DIGESTIVO,0.000164478437114606
96,OUTRAS_DOENÇAS_DO_ESÔFAGO_ESTÔMAGO_E_DUODENO,0.0002279203014378249
97,FENDA_LABIAL_E_FENDA_PALATINA,0.00020287908472452977
98,OUTRAS_DOENÇAS_DO_APARELHO_RESPIRATÓRIO,0.00017526079159792572
99,OUTROS_TRANSTORNOS_MENTAIS_E_COMPORTAMENTAIS,0.00010199503475209469
100,CERT_COMPL_PREC_TRAUM_COMPL_CIRÚRG_ASS_MÉDIC_NCOP,0.00011080545256669473
101,DOENÇA_DE_ALZHEIMER,0.0001858292100686013
102,SEQÜEL_TRAUM_ENVEN_E_OUTR_CONSEQ_CAUSAS_EXTERNAS,0.00017212619107328438
103,OUTRAS_DOENÇAS_GLOMERULARES,6.433753470746631e-05
104,LUXAÇÕES_ENTORSE_DISTENSÃO_REG_ESP_E_MÚLTIP_CORPO,0.00018009671376789546
105,LEPTOSPIROSE_NÃO_ESPECIFICADA,2.794916827394879e-05
106,OUTRAS_ANEMIAS,0.0001848784938551372
107,INFARTO_AGUDO_DO_MIOCÁRDIO,0.00024828244403143896
108,NEOPL_MALIG_OUTR_PORÇÕES_E_PORÇÕES_NÃO_ESPEC_ÚTERO,2.7167892308905228e-05
109,ESCLEROSE_MÚLTIPLAS,6.439035611681586e-05
110,ESQUISTOSSOMOSE,4.2954271882537164e-05
