,Feature,Avg_importance
0,RS,0.0823268780925784
1,RJ,0.06274101337192037
2,SP,0.05212586557468163
3,BA,0.045784551695471416
4,PE,0.040452318126825225
16,COLELITÍASE_E_COLECISTITE,0.038627019584182146
13,PA,0.03806994524598427
5,SC,0.037436265277336
6,TRANST_DISCAIS_CERVIC_E_OUTR_TRANST_DISC_INTERVERT,0.03256041998719132
15,TRANSTORNOS_DO_TECIDO_MOLE,0.03246172413943339
7,OUTRAS_HÉRNIAS,0.02964719347036514
20,ABORTO_ESPONTÂNEO,0.028760019225986914
11,ACID_VASCULAR_CEREBR_ISQUÊM_TRANSIT_E_SÍNDR_CORREL,0.028082791408254464
22,SÍFILIS_CONGÊNITA,0.0278960684704715
30,NEOPLASIA_MALIGNA_DO_ESÔFAGO,0.027394351047629856
43,EFEITOS_TÓXICOS_SUBST_ORIGEM_PRINC_NÃO-MEDICINAL,0.02600901302115687
42,DIARRÉIA_E_GASTROENTERITE_ORIGEM_INFECC_PRESUMÍVEL,0.02562038901852571
9,HEMORRÓIDAS,0.02505809303762771
10,OUTRAS_GRAVIDEZES_QUE_TERMINAM_EM_ABORTO,0.024948605119306383
21,OUTRAS_NEOPLASIAS_MALIGNAS_DA_PELE,0.02489631669387109
8,OUTRAS_AFECÇÕES_ORIGINADAS_NO_PERÍODO_PERINATAL,0.02377970259539216
17,INFARTO_AGUDO_DO_MIOCÁRDIO,0.023627701611512182
12,CE,0.023454858450165452
23,NEOPL_MALIG_JUNÇÃO_RETOSSIGM_RETO_ÂNUS_CANAL_ANAL,0.023299589356055618
32,OUTRAS_NEOPL_MALIG_TECIDOS_LINFÓID_HEMATOP_E_RELAC,0.02286478968767503
14,SEPTICEMIA,0.022804753040962127
38,OUTROS_TRANSTORNOS_MENTAIS_E_COMPORTAMENTAIS,0.022629434778222306
51,TRANSTORNOS_DA_DENSIDADE_E_DA_ESTRUTURA_ÓSSEAS,0.02245563458160931
28,OUTRAS_ANEMIAS,0.02233837033642343
29,FRATURA_DO_FÊMUR,0.021012211229413304
47,TESTICULO_NÃO-DESCIDO,0.020908899109093763
39,NEOPLASIA_MALIGNA_DO_CÓLON,0.020821425783338912
18,NEOPLASIA_MALIGNA_DO_PÂNCREAS,0.019937306754641174
41,OUTRAS_NEOPL_MALIGNAS_ÓRGÃOS_GENITAIS_FEMININOS,0.01907884793471401
48,EFEITOS_CORPO_ESTRANHO_ATRAVÉS_DE_ORIFÍCIO_NATURAL,0.018387217714060797
35,HIDROCELE_E_ESPERMATOCELE,0.01819919848303046
27,OUTRAS_DOENÇAS_DO_NARIZ_E_DOS_SEIOS_PARANASAIS,0.01788904920968925
33,EMBOLIA_PULMONAR,0.01776284950480383
69,TRANSTORNOS_DE_CONDUÇÃO_E_ARRITMIAS_CARDÍACAS,0.01741808433597763
91,TRAUMATISMO_DO_OLHO_E_DA_ÓRBITA_OCULAR,0.017356272396173815
46,OUTRAS_DOENÇAS_DO_APARELHO_URINÁRIO,0.017222030127052455
57,VEIAS_VARICOSAS_DAS_EXTREMIDADES_INFERIORES,0.016999920364452522
24,NEOPLASIA_MALIGNA_DO_ESTÔMAGO,0.016592042935486072
58,DEFORMIDADES_CONGÊNITAS_DOS_PÉS,0.01616608745331202
45,NEOPL_MALIG_OUTR_LOCALIZ_MAL_DEF_SECUN_E_NÃO_ESPEC,0.016130568443735123
59,OUTRAS_DOENÇAS_DO_CORAÇÃO,0.015942256232776904
26,ENXAQUECA_E_OUTRAS_SÍNDROMES_DE_ALGIAS_CEFÁLICOS,0.015800783926655387
19,DOENÇAS_DO_APÊNDICE,0.015754179483292573
65,SALPINGITE_E_OOFORITE,0.015714813465746453
84,EMBOLIA_E_TROMBOSE_ARTERIAIS,0.01536229267373396
37,TRANSTORNOS_DE_HUMOR_[AFETIVOS],0.015243165763932098
62,SEQÜEL_TRAUM_ENVEN_E_OUTR_CONSEQ_CAUSAS_EXTERNAS,0.01523923432611488
88,BRONQUITE_ENFISEMA_E_OUTR_DOENÇ_PULM_OBSTR_CRÔNIC,0.014745719625392978
75,INSUFICIÊNCIA_RENAL,0.014205017670419363
71,DESNUTRIÇÃO,0.0140263009701352
