,Feature,Avg_importance
0,PREVIOUS,0.10605094235763554
1,RS,0.027151687976760146
2,TRANSTORNOS_DE_CONDUÇÃO_E_ARRITMIAS_CARDÍACAS,0.021893432679560395
3,TRANST_MENTAIS_COMPORT_DEV_USO_OUTR_SUBST_PSICOAT,0.013491316836385108
4,BRONQUITE_ENFISEMA_E_OUTR_DOENÇ_PULM_OBSTR_CRÔNIC,0.01624490512460296
5,DOENÇAS_DO_APÊNDICE,0.015567048753156168
6,TRANSTORNOS_DE_HUMOR_[AFETIVOS],0.013556995356586882
7,NEOPLASIA_MALIGNA_DE_TRAQUÉIA_BRÔNQUIOS_E_PULMÕES,0.016467577750058245
8,COLELITÍASE_E_COLECISTITE,0.014181202360998933
9,NEOPL_MALIG_OUTR_LOCALIZ_MAL_DEF_SECUN_E_NÃO_ESPEC,0.011139807800556224
10,FRATURA_DO_FÊMUR,0.010157631466988762
11,DOENÇAS_RENAIS_TÚBULO-INTERSTICIAIS,0.00941632447539238
12,OUTRAS_HÉRNIAS,0.010524382604307195
13,LEIOMIOMA_DO_ÚTERO,0.009967936345516109
14,TRANST_DISCAIS_CERVIC_E_OUTR_TRANST_DISC_INTERVERT,0.00821844808886053
15,OUTRAS_NEOPLASIAS_MALIGNAS_DA_PELE,0.011268433751667518
16,OUTRAS_DOENÇAS_DO_FÍGADO,0.008849321351917828
17,OUTRAS_DOENÇAS_ISQUÊMICAS_DO_CORAÇÃO,0.010968984678690119
18,OUTRAS_DOENÇAS_DO_ESÔFAGO_ESTÔMAGO_E_DUODENO,0.008388448904723383
19,OUTRAS_COMPLICAÇÕES_DA_GRAVIDEZ_E_DO_PARTO,0.008835424237212017
20,UROLITÍASE,0.009804190268238333
21,OUTROS_TRANSTRONOS_ARTICULARES,0.008723379956609784
22,PNEUMONIA,0.008646076004643757
23,NEOPLASIA_MALIGNA_DO_CÓLON,0.009399490689965182
24,OUTRAS_DOENÇAS_DO_APARELHO_DIGESTIVO,0.008184858778100958
25,SEQÜEL_TRAUM_ENVEN_E_OUTR_CONSEQ_CAUSAS_EXTERNAS,0.00853856143165524
26,HEMORRÓIDAS,0.008824870977524477
27,INSUFICIÊNCIA_CARDÍACA,0.008227396153087384
28,ILEO_PARALÍTICO_E_OBSTRUÇÃO_INTESTINAL_SEM_HÉRNIA,0.00846527783003797
29,SC,0.0075709663602551505
30,FRATURA_DO_PESCOÇO_TÓRAX_OU_PELVE,0.008162940304867281
31,OUTRAS_ANEMIAS,0.00867207569599059
32,EMBOLIA_PULMONAR,0.00764296607403976
33,INSUFICIÊNCIA_RENAL,0.008804015002200004
34,LUXAÇÕES_ENTORSE_DISTENSÃO_REG_ESP_E_MÚLTIP_CORPO,0.009054985907259502
35,TRANST_MENTAIS_E_COMPORTAMENTAIS_DEV_USO_DE_ÁLCOOL,0.008113919220895651
36,OUTRAS_DOENÇAS_DOS_INTESTINOS_E_PERITÔNIO,0.00865921471345442
37,LESÕES_ESMAG_AMPUT_TRAUMÁT_REG_ESP_E_MÚLTIP_CORPO,0.008497857869089664
38,NEOPLASIA_MALIGNA_DO_ESTÔMAGO,0.008161371082678975
39,OUTRAS_DOENÇAS_GLOMERULARES,0.0074891442170890565
40,SEPTICEMIA,0.008233067708112862
41,PARTO_ÚNICO_ESPONTÂNEO,0.009112808447261379
42,EDEMA_PROTEIN_TRANST_HIPERTENS_GRAVID_PARTO_PUERP,0.007424701433986615
43,TRANSTORNOS_DO_TECIDO_MOLE,0.00783581533529103
44,PROLAPSO_GENITAL_FEMININO,0.008461167509507364
45,OUTRAS_DOENÇAS_DO_APARELHO_RESPIRATÓRIO,0.007521624188187216
46,EMBOLIA_E_TROMBOSE_ARTERIAIS,0.007138630700553682
47,FENDA_LABIAL_E_FENDA_PALATINA,0.008132738577643411
48,OUTRAS_DOENÇAS_DO_SISTEMA_NERVOSO,0.007534699209990031
49,VEIAS_VARICOSAS_DAS_EXTREMIDADES_INFERIORES,0.007790842469491618
50,ENVENENAMENTO_POR_DROGAS_E_SUBSTÂNCIAS_BIOLÓGICAS,0.007812546511940976
51,ACID_VASCULAR_CEREBR_NÃO_ESPEC_HEMORRÁG_OU_ISQUÊM,0.007349820345695158
52,OUTR_NEOPL_IN_SITU_BENIGS_E_COMPORT_INCERT_DESCONH,0.0073533003353869085
53,NEOPL_MALIG_JUNÇÃO_RETOSSIGM_RETO_ÂNUS_CANAL_ANAL,0.007918545114290193
54,TRANSTORNOS_DOS_NERVOS_RAÍZES_E_PLEXOS_NERVOSOS,0.0071070818943146236
55,NEOPLASIA_MALIGNA_DO_ESÔFAGO,0.00788273353621563
56,OUTRAS_DORSOPATIAS,0.0072459138439485895
57,FLEBITE_TROMBOFLEBITE_EMBOLIA_E_TROMBOSE_VENOSA,0.007783421944989535
58,NEOPLASIA_MALIGNA_DA_MAMA,0.0074861005383998706
59,DOENÇA_ALCOÓLICA_DO_FÍGADO,0.007578484893477318
60,ACID_VASCULAR_CEREBR_ISQUÊM_TRANSIT_E_SÍNDR_CORREL,0.007044800469358839
61,TRANSTORNOS_DA_DENSIDADE_E_DA_ESTRUTURA_ÓSSEAS,0.007448601635752322
62,FRATURA_DE_OUTROS_OSSOS_DOS_MEMBROS,0.007523762537240413
63,EPILEPSIA,0.007236204621655158
64,DOENÇAS_CRÔNICAS_DAS_AMÍGDALAS_E_DAS_ADENÓIDES,0.007225411730568477
65,PANCREATITE_AGUDA_E_OUTRAS_DOENÇAS_DO_PÂNCREAS,0.0079356124501602
66,AFECÇ_HEMORRÁG_E_OUTR_DOENÇ_SANG_E_ÓRG_HEMATOPOÉT,0.006965474049773421
67,NEOPLASIA_MALIGNA_DO_ENCÉFALO,0.007102256079449401
68,INFARTO_AGUDO_DO_MIOCÁRDIO,0.007697825739162323
69,LINFOMA_NÃO-HODGKIN,0.006591191566481691
70,OUTRAS_DOENÇAS_SIST_OSTEOMUSCULAR_E_TEC_CONJUNTIVO,0.007653652775881986
71,ABORTO_ESPONTÂNEO,0.006981583081581906
72,OUTRAS_NEOPLASIAS_MALIGNAS_DO_TRATO_URINÁRIO,0.006039931957709124
73,NEOPLASIAS_MALIGNAS_DE_LARINGE,0.006713250004566687
74,CERT_COMPL_PREC_TRAUM_COMPL_CIRÚRG_ASS_MÉDIC_NCOP,0.007056120727093255
75,SALPINGITE_E_OOFORITE,0.00663133058023478
76,NEOPLASIA_MALIGNA_DA_PRÓSTATA,0.0072360734417090235
77,NEOPLASIA_MALIGNA_DA_BEXIGA,0.006619247335176115
78,OUTRAS_NEOPL_MALIG_ÓRG_RESPIRAT_E_INTRATORÁCICOS,0.005911106115455681
79,NEOPL_MALIG_FÍGADO_E_VIAS_BILIARES_INTRA-HEPÁTICAS,0.006021601624836445
80,NEOPL_MALIG_OUTR_PORÇÕES_E_PORÇÕES_NÃO_ESPEC_ÚTERO,0.005961129470104289
81,NEOPLASIA_MALIGNA_DO_PÂNCREAS,0.00731930637677429
82,OUTRAS_DOENÇAS_DO_NARIZ_E_DOS_SEIOS_PARANASAIS,0.005938622408655439
83,DEFORMIDADES_ADQUIRIDAS_DAS_ARTICULAÇÕES,0.006169252199648136
84,TUBERCULOSE_PULMONAR,0.005775769306222969
85,OUTRAS_NEOPL_MALIGNAS_ÓRGÃOS_GENITAIS_MASCULINOS,0.00574735322269806
86,OUTRAS_MALFORMAÇÕES_CONGÊNITAS_APARELHO_DIGESTIVO,0.0055749131477822265
87,NEOPLASIA_MALIGNA_DA_PELE,0.005835660463395447
88,ARTROSE,0.006157410058479251
89,OUTROS_TRANSTORNOS_MENTAIS_E_COMPORTAMENTAIS,0.005510555759501622
90,DOENÇA_DIVERTICULAR_DO_INTESTINO,0.00525141361802755
91,DOENÇA_DE_CROHN_E_COLITE_ULCERATIVA,0.005080756967474232
92,OUTRAS_DOENÇAS_DO_OUVIDO_E_DA_APÓFISE_MASTÓIDE,0.005394254049618605
93,INFARTO_CEREBRAL,0.0051079334619030985
94,HIPÓXIA_INTRAUTERINA_E_ASFIXIA_AO_NASCER,0.004905950307219282
95,NEOPL_MALIG_OUTRAS_PARTES_SISTEMA_NERVOSO_CENTRAL,0.00445501474413309
96,OUTRAS_NEOPL_MALIG_TECIDOS_LINFÓID_HEMATOP_E_RELAC,0.004436186192057827
97,SÍNDROME_NEFRÍTICAS_AGUDA_E_RAPIDAMENTE_PROGRESSIV,0.00398140569847266
98,SÍFILIS_CONGÊNITA,0.003696117193865908
99,LEPTOSPIROSE_NÃO_ESPECIFICADA,0.003451686057773958
100,FETO_E_REC-NASC_AFET_FAT_MAT_E_COMPL_GRAV_E_PARTO,0.0035685583016904026
101,DOENÇA_DE_ALZHEIMER,0.0032595706152696996
102,MENINGITE_BACTERIANA_NÃO_CLASSIF_OUTRA_PARTE,0.0036931064292628837
103,ESCLEROSE_MÚLTIPLAS,0.0033745067482700065
104,ESQUISTOSSOMOSE,0.0007295824547001687
105,PE,0.0008941198120429891
106,RJ,0.00035656811470090625
107,PA,0.000243221430101468
108,BA,0.00011236848052110142
109,MA,7.216838797467691e-05
110,AL,1.1478416095439065e-05
