,Feature,Avg_importance
0,PREVIOUS,0.026671955739516907
1,RS,0.014763325456138062
2,SC,0.010910071097995366
3,FRATURA_DO_FÊMUR,0.004550144555613444
4,VEIAS_VARICOSAS_DAS_EXTREMIDADES_INFERIORES,0.0065267789438239856
5,NEOPLASIA_MALIGNA_DA_MAMA,0.005955930477232594
6,HEMORRÓIDAS,0.00689111238219903
7,PE,0.005791155964049142
8,ARTROSE,0.001967905603620969
9,DOENÇAS_DO_APÊNDICE,0.005017943629825357
10,TUBERCULOSE_PULMONAR,0.005556744864540404
11,COLELITÍASE_E_COLECISTITE,0.006396079494609961
12,PA,0.005569625022224033
13,OUTRAS_NEOPLASIAS_MALIGNAS_DA_PELE,0.007124282102605489
14,RJ,0.005440535786674483
15,UROLITÍASE,0.003916823528272913
16,OUTRAS_HÉRNIAS,0.006671423921458572
17,LESÕES_ESMAG_AMPUT_TRAUMÁT_REG_ESP_E_MÚLTIP_CORPO,0.0038006652681194615
18,BA,0.00518219045974192
19,OUTRAS_DOENÇAS_DO_NARIZ_E_DOS_SEIOS_PARANASAIS,0.005437501336859626
20,OUTRAS_DOENÇAS_ISQUÊMICAS_DO_CORAÇÃO,0.0045847812522140634
21,EMBOLIA_PULMONAR,0.003223771520114288
22,TRANSTORNOS_DA_DENSIDADE_E_DA_ESTRUTURA_ÓSSEAS,0.004210498316205848
23,MENINGITE_BACTERIANA_NÃO_CLASSIF_OUTRA_PARTE,0.005683477206497466
24,PARTO_ÚNICO_ESPONTÂNEO,0.0033117053567130045
25,PROLAPSO_GENITAL_FEMININO,0.0027769952891465452
26,OUTRAS_DOENÇAS_DO_FÍGADO,0.0021890160937069582
27,NEOPLASIA_MALIGNA_DO_CÓLON,0.0038087886900215057
28,NEOPLASIA_MALIGNA_DO_ESÔFAGO,0.002330269197918664
29,TRANST_MENTAIS_COMPORT_DEV_USO_OUTR_SUBST_PSICOAT,0.0016839521424159526
30,OUTRAS_DORSOPATIAS,0.003241213155187378
31,OUTROS_TRANSTORNOS_MENTAIS_E_COMPORTAMENTAIS,0.002466601586264044
32,DOENÇAS_RENAIS_TÚBULO-INTERSTICIAIS,0.002722412289321356
33,DOENÇA_DIVERTICULAR_DO_INTESTINO,0.004427607488179155
34,SEPTICEMIA,0.003726004029637111
35,NEOPL_MALIG_OUTR_LOCALIZ_MAL_DEF_SECUN_E_NÃO_ESPEC,0.003385536197936275
36,OUTRAS_NEOPL_MALIG_ÓRG_RESPIRAT_E_INTRATORÁCICOS,0.0022671597074484596
37,NEOPLASIA_MALIGNA_DO_PÂNCREAS,0.005171180024028486
38,NEOPLASIA_MALIGNA_DA_BEXIGA,0.0018485372284507827
39,INSUFICIÊNCIA_RENAL,0.0021253537905830287
40,LUXAÇÕES_ENTORSE_DISTENSÃO_REG_ESP_E_MÚLTIP_CORPO,0.0019526537649370763
41,ENVENENAMENTO_POR_DROGAS_E_SUBSTÂNCIAS_BIOLÓGICAS,0.0016377285466040177
42,TRANSTORNOS_DO_TECIDO_MOLE,0.0019182550988012935
43,INFARTO_AGUDO_DO_MIOCÁRDIO,0.0029272662162175833
44,ACID_VASCULAR_CEREBR_ISQUÊM_TRANSIT_E_SÍNDR_CORREL,0.0024177229747406347
45,OUTRAS_NEOPL_MALIG_TECIDOS_LINFÓID_HEMATOP_E_RELAC,0.0026444051516872923
46,AFECÇ_HEMORRÁG_E_OUTR_DOENÇ_SANG_E_ÓRG_HEMATOPOÉT,0.0024178151065717707
47,PANCREATITE_AGUDA_E_OUTRAS_DOENÇAS_DO_PÂNCREAS,0.001191563862683407
48,EDEMA_PROTEIN_TRANST_HIPERTENS_GRAVID_PARTO_PUERP,0.0014358961360892875
49,FLEBITE_TROMBOFLEBITE_EMBOLIA_E_TROMBOSE_VENOSA,0.0024524937449524964
50,BRONQUITE_ENFISEMA_E_OUTR_DOENÇ_PULM_OBSTR_CRÔNIC,0.002973713053129029
51,ABORTO_ESPONTÂNEO,0.002158835790066521
52,MA,0.0019019106709096546
53,OUTRAS_DOENÇAS_DOS_INTESTINOS_E_PERITÔNIO,0.002837095521691902
54,FRATURA_DO_PESCOÇO_TÓRAX_OU_PELVE,0.0013181698873805455
55,NEOPLASIA_MALIGNA_DE_TRAQUÉIA_BRÔNQUIOS_E_PULMÕES,0.002429470724888045
56,NEOPL_MALIG_JUNÇÃO_RETOSSIGM_RETO_ÂNUS_CANAL_ANAL,0.003679141061435111
57,PNEUMONIA,0.0011120936148664915
58,INSUFICIÊNCIA_CARDÍACA,0.0008225624250626353
59,OUTRAS_DOENÇAS_DO_APARELHO_RESPIRATÓRIO,0.0008979779732429102
60,TRANSTORNOS_DOS_NERVOS_RAÍZES_E_PLEXOS_NERVOSOS,0.0014343261829629851
61,SALPINGITE_E_OOFORITE,0.002518680356593315
62,EPILEPSIA,0.002130813412959706
63,NEOPLASIA_MALIGNA_DO_ENCÉFALO,0.001360189711411889
64,INFARTO_CEREBRAL,0.0012359549454717214
