,Feature,Avg_importance
0,PREVIOUS,0.7860735658842712
1,RS,0.20734764230856975
2,TRANSTORNOS_DE_CONDUÇÃO_E_ARRITMIAS_CARDÍACAS,0.17821033964372573
3,DOENÇAS_DO_APÊNDICE,0.10526581444905003
4,TRANST_MENTAIS_COMPORT_DEV_USO_OUTR_SUBST_PSICOAT,0.08370125224009181
5,BRONQUITE_ENFISEMA_E_OUTR_DOENÇ_PULM_OBSTR_CRÔNIC,0.10200726845507775
6,COLELITÍASE_E_COLECISTITE,0.08766303636292722
7,SC,0.06898353435860205
8,NEOPLASIA_MALIGNA_DE_TRAQUÉIA_BRÔNQUIOS_E_PULMÕES,0.09759765356013919
9,FRATURA_DO_FÊMUR,0.050905280348143865
10,TRANST_DISCAIS_CERVIC_E_OUTR_TRANST_DISC_INTERVERT,0.04080274065421312
11,OUTRAS_NEOPLASIAS_MALIGNAS_DA_PELE,0.07479610573634862
12,TRANSTORNOS_DE_HUMOR_[AFETIVOS],0.05447827933539444
13,NEOPL_MALIG_OUTR_LOCALIZ_MAL_DEF_SECUN_E_NÃO_ESPEC,0.05351771929337359
14,TUBERCULOSE_PULMONAR,0.03249628863834707
15,OUTRAS_DOENÇAS_ISQUÊMICAS_DO_CORAÇÃO,0.05173638673119777
16,OUTRAS_HÉRNIAS,0.04319466834814903
17,LEIOMIOMA_DO_ÚTERO,0.03584786004970395
18,DOENÇAS_RENAIS_TÚBULO-INTERSTICIAIS,0.027720743599601493
19,LUXAÇÕES_ENTORSE_DISTENSÃO_REG_ESP_E_MÚLTIP_CORPO,0.03663110786502809
20,EMBOLIA_PULMONAR,0.03073367004670068
21,OUTRAS_DOENÇAS_DO_FÍGADO,0.021494529287841152
22,UROLITÍASE,0.03835513473269442
23,VEIAS_VARICOSAS_DAS_EXTREMIDADES_INFERIORES,0.024650016221551083
24,TRANST_MENTAIS_E_COMPORTAMENTAIS_DEV_USO_DE_ÁLCOOL,0.02502069045094074
25,SEQÜEL_TRAUM_ENVEN_E_OUTR_CONSEQ_CAUSAS_EXTERNAS,0.022541248977633283
26,EPILEPSIA,0.024384491477051386
27,OUTRAS_COMPLICAÇÕES_DA_GRAVIDEZ_E_DO_PARTO,0.022277229833942265
28,PARTO_ÚNICO_ESPONTÂNEO,0.03779127139835766
29,NEOPLASIA_MALIGNA_DO_CÓLON,0.030968581120797534
30,PNEUMONIA,0.01857405334751143
31,ACID_VASCULAR_CEREBR_ISQUÊM_TRANSIT_E_SÍNDR_CORREL,0.019927210005946057
32,OUTRAS_DOENÇAS_GLOMERULARES,0.018822053161450067
33,NEOPLASIA_MALIGNA_DO_PÂNCREAS,0.030398234327501678
34,FRATURA_DO_PESCOÇO_TÓRAX_OU_PELVE,0.018280258558111752
35,SALPINGITE_E_OOFORITE,0.021144252632787224
36,OUTROS_TRANSTRONOS_ARTICULARES,0.0217650681896016
37,OUTRAS_DOENÇAS_DO_ESÔFAGO_ESTÔMAGO_E_DUODENO,0.015041446651364124
38,EMBOLIA_E_TROMBOSE_ARTERIAIS,0.01733963091419842
39,ENVENENAMENTO_POR_DROGAS_E_SUBSTÂNCIAS_BIOLÓGICAS,0.01778704464079048
40,PROLAPSO_GENITAL_FEMININO,0.02292176784433626
41,SEPTICEMIA,0.018999340481625958
42,INSUFICIÊNCIA_RENAL,0.01740163348987311
43,OUTRAS_DOENÇAS_DO_APARELHO_DIGESTIVO,0.01732189141411369
44,OUTRAS_MALFORMAÇÕES_CONGÊNITAS_APARELHO_DIGESTIVO,0.01734901895890347
45,TRANSTORNOS_DOS_NERVOS_RAÍZES_E_PLEXOS_NERVOSOS,0.013786703224292485
46,NEOPL_MALIG_JUNÇÃO_RETOSSIGM_RETO_ÂNUS_CANAL_ANAL,0.02276698033049967
47,NEOPL_MALIG_OUTRAS_PARTES_SISTEMA_NERVOSO_CENTRAL,0.015490259233354703
48,DOENÇA_DE_ALZHEIMER,0.015376174493600866
49,FRATURA_DE_OUTROS_OSSOS_DOS_MEMBROS,0.017133707652646255
50,NEOPLASIA_MALIGNA_DO_ENCÉFALO,0.013227543279159903
51,OUTRAS_NEOPLASIAS_MALIGNAS_DO_TRATO_URINÁRIO,0.010512405863427065
52,LESÕES_ESMAG_AMPUT_TRAUMÁT_REG_ESP_E_MÚLTIP_CORPO,0.015657523226554393
53,OUTRAS_DOENÇAS_DOS_INTESTINOS_E_PERITÔNIO,0.018054692366443605
54,MENINGITE_BACTERIANA_NÃO_CLASSIF_OUTRA_PARTE,0.02065478212058371
55,TRANSTORNOS_DA_DENSIDADE_E_DA_ESTRUTURA_ÓSSEAS,0.015475965314829171
56,OUTRAS_NEOPL_MALIG_ÓRG_RESPIRAT_E_INTRATORÁCICOS,0.01237349607247425
57,EDEMA_PROTEIN_TRANST_HIPERTENS_GRAVID_PARTO_PUERP,0.0117031969460178
58,OUTRAS_DOENÇAS_DO_NARIZ_E_DOS_SEIOS_PARANASAIS,0.013467925347010221
59,HEMORRÓIDAS,0.014292689901339622
60,OUTRAS_DORSOPATIAS,0.014898470871876962
61,NEOPLASIA_MALIGNA_DA_BEXIGA,0.017772003977640845
62,DEFORMIDADES_ADQUIRIDAS_DAS_ARTICULAÇÕES,0.01104273598165025
63,OUTRAS_DOENÇAS_DO_SISTEMA_NERVOSO,0.011063325469906547
64,INFARTO_AGUDO_DO_MIOCÁRDIO,0.019141949652444028
65,ABORTO_ESPONTÂNEO,0.017265587599793287
66,OUTRAS_ANEMIAS,0.011339625471949194
67,LINFOMA_NÃO-HODGKIN,0.010775779386129012
68,TRANSTORNOS_DO_TECIDO_MOLE,0.011395544606639125
69,FETO_E_REC-NASC_AFET_FAT_MAT_E_COMPL_GRAV_E_PARTO,0.015548611925765173
70,DOENÇA_ALCOÓLICA_DO_FÍGADO,0.014946665009213076
71,PANCREATITE_AGUDA_E_OUTRAS_DOENÇAS_DO_PÂNCREAS,0.015151811646126796
72,DOENÇAS_CRÔNICAS_DAS_AMÍGDALAS_E_DAS_ADENÓIDES,0.012498730999650032
73,FENDA_LABIAL_E_FENDA_PALATINA,0.01665923411934656
74,OUTRAS_NEOPL_MALIGNAS_ÓRGÃOS_GENITAIS_MASCULINOS,0.010589224799956656
75,NEOPLASIA_MALIGNA_DO_ESTÔMAGO,0.011848495317982908
76,FLEBITE_TROMBOFLEBITE_EMBOLIA_E_TROMBOSE_VENOSA,0.013586656208434642
77,NEOPLASIA_MALIGNA_DO_ESÔFAGO,0.0125727407339687
78,OUTR_NEOPL_IN_SITU_BENIGS_E_COMPORT_INCERT_DESCONH,0.011409950414396634
79,NEOPLASIA_MALIGNA_DA_PELE,0.011506779760358379
80,ILEO_PARALÍTICO_E_OBSTRUÇÃO_INTESTINAL_SEM_HÉRNIA,0.010930836738118984
81,INSUFICIÊNCIA_CARDÍACA,0.012960628790547208
82,ACID_VASCULAR_CEREBR_NÃO_ESPEC_HEMORRÁG_OU_ISQUÊM,0.009663820598844476
83,AFECÇ_HEMORRÁG_E_OUTR_DOENÇ_SANG_E_ÓRG_HEMATOPOÉT,0.009529715464288328
84,OUTRAS_DOENÇAS_SIST_OSTEOMUSCULAR_E_TEC_CONJUNTIVO,0.0140881046100886
85,OUTRAS_DOENÇAS_DO_APARELHO_RESPIRATÓRIO,0.009148352772099055
86,DOENÇA_DE_CROHN_E_COLITE_ULCERATIVA,0.01074449828217509
87,NEOPL_MALIG_OUTR_PORÇÕES_E_PORÇÕES_NÃO_ESPEC_ÚTERO,0.007719036888012157
88,NEOPLASIAS_MALIGNAS_DE_LARINGE,0.010465689628426365
89,NEOPL_MALIG_FÍGADO_E_VIAS_BILIARES_INTRA-HEPÁTICAS,0.009829828087033903
90,NEOPLASIA_MALIGNA_DA_MAMA,0.010716656825904444
91,LEPTOSPIROSE_NÃO_ESPECIFICADA,0.006901913110007256
92,ESCLEROSE_MÚLTIPLAS,0.010738647684506743
93,OUTROS_TRANSTORNOS_MENTAIS_E_COMPORTAMENTAIS,0.008919037663517702
94,CERT_COMPL_PREC_TRAUM_COMPL_CIRÚRG_ASS_MÉDIC_NCOP,0.008901681425044699
95,INFARTO_CEREBRAL,0.007140444218883086
96,SÍFILIS_CONGÊNITA,0.00882746116785729
97,OUTRAS_DOENÇAS_DO_OUVIDO_E_DA_APÓFISE_MASTÓIDE,0.007933184417452216
98,NEOPLASIA_MALIGNA_DA_PRÓSTATA,0.0091509584473839
99,HIPÓXIA_INTRAUTERINA_E_ASFIXIA_AO_NASCER,0.009075528253830862
100,DOENÇA_DIVERTICULAR_DO_INTESTINO,0.006277745211551333
101,ARTROSE,0.009380657751859492
102,PE,0.009167848792732766
103,SÍNDROME_NEFRÍTICAS_AGUDA_E_RAPIDAMENTE_PROGRESSIV,0.0058011837268751865
104,OUTRAS_NEOPL_MALIG_TECIDOS_LINFÓID_HEMATOP_E_RELAC,0.006573341109334321
105,RJ,0.003134882655613775
