"Município";"2007/Jun";"2007/Jul";"2007/Ago";"2007/Set";"2007/Out";"2007/Nov";"2007/Dez";"2008/Jan";"2008/Fev";"2008/Mar";"2008/Abr";"2008/Mai";"2008/Jun";"2008/Jul";"2008/Ago";"2008/Set";"2008/Out";"2008/Nov";"2008/Dez";"2009/Jan";"2009/Fev";"2009/Mar";"2009/Abr";"2009/Mai";"2009/Jun";"2009/Jul";"2009/Ago";"2009/Set";"2009/Out";"2009/Nov";"2009/Dez";"2010/Jan";"2010/Fev";"2010/Mar";"2010/Abr";"2010/Mai";"2010/Jun";"2010/Jul";"2010/Ago";"2010/Set";"2010/Out";"2010/Nov";"2010/Dez";"2011/Jan";"2011/Fev";"2011/Mar";"2011/Abr";"2011/Mai";"2011/Jun";"2011/Jul";"2011/Ago";"2011/Set";"2011/Out";"2011/Nov";"2011/Dez";"2012/Jan";"2012/Fev";"2012/Mar";"2012/Abr";"2012/Mai";"2012/Jun";"2012/Jul";"2012/Ago";"2012/Set";"2012/Out";"2012/Nov";"2012/Dez";"2013/Jan";"2013/Fev";"2013/Mar";"2013/Abr";"2013/Mai";"2013/Jun";"2013/Jul";"2013/Ago";"2013/Set";"2013/Out";"2013/Nov";"2013/Dez";"2014/Jan";"2014/Fev";"2014/Mar";"2014/Abr";"2014/Mai";"2014/Jun";"2014/Jul";"2014/Ago";"2014/Set";"2014/Out";"2014/Nov";"2014/Dez";"2015/Jan";"2015/Fev";"2015/Mar";"2015/Abr";"2015/Mai";"2015/Jun";"2015/Jul";"2015/Ago";"2015/Set";"2015/Out";"2015/Nov";"2015/Dez";"2016/Jan";"2016/Fev";"2016/Mar";"2016/Abr";"2016/Mai";"2016/Jun";"2016/Jul";"2016/Ago";"2016/Set";"2016/Out";"2016/Nov";"2016/Dez";"2017/Jan";"2017/Fev";"2017/Mar";"2017/Abr";"2017/Mai";"2017/Jun";"2017/Jul";"2017/Ago";"2017/Set";"2017/Out";"2017/Nov";"2017/Dez";"2018/Jan";"2018/Fev";"2018/Mar";"2018/Abr";"2018/Mai";"2018/Jun";"2018/Jul";"2018/Ago";"2018/Set";"2018/Out";"2018/Nov";"2018/Dez";"2019/Jan";"2019/Fev";"2019/Mar";"2019/Abr";"2019/Mai";"2019/Jun";"2019/Jul";"2019/Ago";"2019/Set";"2019/Out";"2019/Nov";"2019/Dez";"2020/Jan";"2020/Fev";"2020/Mar";"2020/Abr";"2020/Mai";"2020/Jun";"Total"
"315213 Ponto Chique";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6
"315217 Ponto dos Volantes";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;1;2;-;-;2;1;-;-;2;1;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;1;-;-;1;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;1;-;1;1;1;1;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;33
"315220 Porteirinha";-;-;-;-;-;-;5;2;3;2;8;4;3;4;4;2;5;1;2;1;3;5;-;2;3;2;2;4;3;4;4;2;3;2;3;2;1;4;1;2;2;2;6;2;4;6;3;2;8;4;3;3;-;-;1;-;2;3;2;-;1;8;4;3;4;2;4;1;-;2;1;-;6;1;1;1;-;-;2;4;3;1;3;-;-;3;1;-;3;5;-;6;4;-;1;1;3;4;1;1;1;1;1;-;-;-;-;1;1;-;2;-;3;2;-;-;2;1;2;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;4;-;4;1;-;1;-;-;-;1;1;-;-;-;-;2;1;-;-;-;-;-;-;270
"315230 Porto Firme";-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;-;-;-;3;-;2;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;2;3;2;-;2;3;-;1;2;-;1;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;36
"315240 Poté";-;-;-;-;-;-;1;5;7;6;6;5;4;2;1;5;7;6;1;7;5;7;2;3;7;12;3;7;5;11;14;13;11;11;12;10;8;7;9;8;10;11;16;21;17;9;6;7;8;11;7;12;12;12;10;10;19;4;9;9;8;6;8;10;13;9;4;9;9;7;7;7;10;6;11;10;15;9;6;6;7;10;12;8;2;5;6;11;8;11;9;13;9;7;13;14;10;9;10;14;15;12;7;7;6;5;8;5;7;10;11;2;9;3;2;5;3;4;9;8;5;4;2;1;-;12;3;11;8;7;3;6;8;7;6;9;-;8;5;6;8;3;7;4;9;6;9;8;7;12;3;6;10;8;3;3;-;1161
"315250 Pouso Alegre";-;-;-;-;-;-;1;-;-;2;-;-;-;-;-;-;1;-;1;-;1;-;-;1;-;-;1;-;-;-;-;-;-;1;-;1;-;-;-;2;1;-;-;-;1;1;-;-;1;-;3;2;1;-;1;1;-;-;-;2;-;1;-;2;-;3;1;-;1;-;-;1;1;-;1;1;2;1;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;3;-;2;-;-;-;-;-;1;-;-;-;-;-;-;2;-;-;-;-;1;1;-;1;-;2;-;-;-;1;1;-;1;-;-;-;-;-;-;-;3;-;1;-;-;2;1;-;-;-;-;1;-;1;1;2;-;2;-;-;73
"315260 Pouso Alto";-;-;-;-;-;-;-;3;-;2;2;-;-;-;-;-;1;-;1;-;-;3;-;1;1;-;1;3;-;-;-;-;2;6;-;2;1;-;-;-;1;2;3;3;1;2;3;4;3;5;2;1;3;-;1;3;2;1;2;4;8;2;1;3;2;6;6;2;2;-;2;2;2;1;2;3;1;2;3;4;1;4;6;2;7;4;1;-;-;1;1;2;4;2;3;1;3;-;1;3;1;4;1;3;1;-;1;-;1;1;1;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;2;1;1;-;1;2;3;1;1;1;3;-;-;-;1;-;-;-;2;1;3;-;217
"315270 Prados";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2;-;1;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;1;1;-;1;1;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;2;2;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;-;-;-;-;-;-;1;30
"315280 Prata";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;2;-;2;1;-;-;1;-;4;-;1;4;-;-;1;-;1;-;-;1;1;-;-;1;2;3;4;3;5;1;-;2;3;1;2;-;-;1;-;-;1;3;4;1;3;4;4;4;4;2;3;3;1;2;1;1;-;5;5;5;5;3;3;3;2;1;2;4;2;-;2;-;1;1;-;1;-;5;1;-;1;3;1;-;2;5;2;1;1;2;-;4;-;-;-;1;2;-;1;2;2;1;-;-;-;-;3;-;1;1;-;3;-;2;-;-;-;1;2;-;-;-;-;187
"315290 Pratápolis";-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;1;-;-;-;-;-;-;-;2;-;-;-;-;2;-;-;2;-;-;-;-;-;1;-;-;-;-;-;1;-;-;1;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;1;2;-;1;-;1;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26
"315300 Pratinha";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"315310 Presidente Bernardes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;1;1;-;-;-;-;1;1;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2;-;-;1;-;1;22
"315320 Presidente Juscelino";-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;8
"315330 Presidente Kubitschek";-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"315340 Presidente Olegário";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;1;1;-;-;-;-;-;-;-;1;2;-;-;1;-;-;1;-;-;-;2;-;-;1;-;-;2;1;-;1;1;-;-;1;1;-;-;-;-;1;-;-;-;-;1;-;1;-;2;3;2;-;-;-;-;-;-;-;-;1;2;-;-;-;2;1;-;-;1;2;-;-;1;1;1;2;-;3;1;1;-;-;-;2;5;3;-;-;2;6;2;-;-;1;3;-;-;-;2;-;1;3;-;-;1;1;1;-;-;1;1;-;-;-;-;-;-;2;-;1;1;-;-;1;-;1;-;-;-;-;1;-;2;-;-;1;93
"315360 Prudente de Morais";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"315370 Quartel Geral";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;6
"315380 Queluzito";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"315390 Raposos";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;1;-;-;-;-;-;1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;1;-;1;1;-;-;1;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;18
"315400 Raul Soares";-;-;-;-;-;1;2;-;-;1;-;-;-;-;2;1;2;3;-;-;-;-;2;-;-;2;1;2;-;1;2;-;-;-;-;2;-;-;2;-;-;-;-;-;-;1;-;-;-;2;-;-;1;-;1;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;2;1;-;-;2;-;-;1;-;2;2;2;-;-;-;-;-;-;2;1;1;1;-;2;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;3;-;-;-;-;-;-;62
"315410 Recreio";-;-;-;1;3;-;-;3;1;1;2;1;2;-;1;3;1;1;3;5;1;3;1;2;5;2;1;4;1;-;1;1;2;2;-;3;1;-;-;-;1;1;2;3;1;2;1;1;1;2;1;1;2;2;5;3;-;-;-;1;-;-;1;-;2;2;1;4;2;-;-;1;2;3;2;3;-;1;-;2;2;-;2;1;1;1;1;1;-;1;-;5;2;1;1;-;1;2;5;3;1;3;5;3;1;5;4;1;2;2;2;3;1;1;2;1;3;1;-;5;-;2;5;2;7;4;3;6;2;3;-;2;3;4;1;1;1;1;6;4;1;2;3;-;1;4;4;1;1;1;2;5;1;-;-;4;2;279
"315415 Reduto";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;7
"315420 Resende Costa";-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;3;1;1;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;1;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;-;2;-;-;-;-;-;1;1;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;-;-;1;1;2;-;1;-;-;37
"315430 Resplendor";-;-;-;-;-;-;1;1;2;2;1;-;1;-;3;4;1;2;9;3;7;3;4;8;6;6;3;4;6;4;6;8;7;10;2;4;3;7;8;10;5;6;5;5;9;10;5;9;2;8;3;4;4;6;7;3;6;2;3;3;-;8;6;6;8;10;5;6;6;1;1;3;1;1;-;1;-;-;3;-;-;2;1;1;3;5;1;4;1;3;-;1;4;4;3;1;-;-;1;-;2;1;1;2;3;4;2;4;1;3;2;-;4;2;-;2;-;2;3;4;4;4;8;1;1;7;6;7;7;15;13;4;4;11;7;9;6;4;7;3;4;8;3;1;8;1;6;5;5;3;3;5;9;5;2;5;2;597
"315440 Ressaquinha";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;13
"315445 Riachinho";-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;4
"315450 Riacho dos Machados";-;-;-;-;-;-;1;1;1;-;1;-;-;-;-;1;1;1;-;2;-;-;-;1;-;-;-;1;-;1;-;-;1;1;1;1;-;-;1;-;1;-;1;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;-;-;-;-;-;2;1;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;35
"315460 Ribeirão das Neves";-;-;-;1;-;1;3;-;-;2;3;1;-;2;-;1;3;1;1;1;5;-;2;3;1;1;2;4;-;3;-;2;-;-;1;1;2;1;-;4;3;1;3;1;1;-;2;-;3;1;1;3;2;1;-;1;2;2;1;-;-;-;1;1;1;-;2;1;-;2;1;2;1;2;3;2;-;3;3;-;-;-;1;2;-;2;1;-;5;2;-;1;2;-;1;-;2;1;3;5;3;-;-;-;1;3;2;3;2;1;3;3;3;-;1;-;-;1;1;5;2;2;2;-;1;2;2;2;1;2;-;1;-;3;6;1;2;1;-;2;-;1;2;2;1;1;1;5;4;1;2;2;5;6;2;-;-;232
"315470 Ribeirão Vermelho";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;5
"315480 Rio Acima";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"315490 Rio Casca";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;1;2;-;2;2;-;-;-;1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;2;-;-;-;2;1;-;-;-;-;-;4;-;5;1;-;-;1;-;-;-;-;-;-;1;-;1;-;-;-;-;2;1;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;-;1;-;1;-;-;-;-;-;1;-;1;-;1;-;1;-;1;1;1;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;1;-;1;52
"315510 Rio do Prado";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;2;2;1;-;-;-;1;1;-;-;1;1;-;-;-;-;1;1;-;-;-;-;1;1;-;1;-;-;-;-;-;-;-;1;-;-;-;2;-;2;1;1;-;-;-;1;-;-;1;-;-;1;2;-;2;-;-;-;-;-;1;-;1;-;-;-;1;1;2;-;1;3;-;-;2;-;-;1;-;2;-;-;1;-;1;1;-;-;1;-;1;-;-;1;1;-;1;-;1;-;-;-;-;2;1;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2;-;-;-;1;-;-;63
"315500 Rio Doce";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"315520 Rio Espera";-;-;-;-;-;-;-;-;-;1;-;-;3;4;-;1;1;-;-;2;1;1;1;2;3;1;-;-;1;-;2;1;-;-;4;2;-;2;2;1;-;1;4;4;-;2;-;2;1;2;5;1;4;2;1;-;-;2;1;2;1;4;3;3;2;1;2;1;2;1;5;1;2;3;2;3;3;3;4;5;3;6;4;1;6;3;4;4;2;1;3;5;3;4;5;2;1;4;1;3;5;4;2;5;6;4;5;2;3;3;6;6;-;-;-;-;-;-;2;2;2;1;1;2;-;-;1;-;-;2;1;2;-;-;3;3;-;-;-;2;2;1;3;2;1;1;2;1;-;-;-;1;-;-;2;-;-;277
"315540 Rio Novo";-;-;-;-;-;1;1;1;2;3;2;2;-;2;1;-;2;2;1;1;1;1;4;4;3;2;3;2;-;-;-;2;1;2;5;5;9;3;3;3;6;8;5;9;5;5;5;5;1;3;6;9;2;4;6;3;5;4;1;3;2;2;8;4;7;3;8;5;1;4;6;7;5;5;6;4;7;6;4;7;4;11;5;1;2;-;3;1;1;-;-;-;1;1;-;-;1;2;3;2;1;1;1;1;1;1;5;2;-;4;-;2;2;-;1;1;-;-;1;-;-;1;-;-;1;1;1;-;2;-;-;1;-;1;-;2;1;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;345
"315550 Rio Paranaíba";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;7
"315560 Rio Pardo de Minas";-;-;-;-;-;-;-;6;6;3;8;6;7;-;-;2;4;7;2;2;2;2;3;4;3;1;1;4;1;2;4;3;8;5;3;8;9;6;2;8;4;1;4;6;3;5;4;4;2;4;2;3;2;4;7;5;8;4;7;3;8;6;3;1;3;4;8;3;1;1;1;3;-;2;2;4;3;6;5;5;3;3;1;3;11;4;3;8;8;2;5;8;5;6;6;5;3;14;12;6;11;7;7;5;7;11;2;6;5;3;8;9;7;6;7;6;7;8;3;6;3;7;4;7;6;5;2;7;3;7;1;8;4;3;4;4;7;7;4;7;3;8;5;7;4;6;7;10;6;8;14;5;8;6;3;3;3;736
"315570 Rio Piracicaba";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;1;1;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;21
