"Município";"2007/Jul";"2007/Ago";"2007/Set";"2007/Out";"2007/Nov";"2007/Dez";"2008/Jan";"2008/Fev";"2008/Mar";"2008/Abr";"2008/Mai";"2008/Jun";"2008/Jul";"2008/Ago";"2008/Set";"2008/Out";"2008/Nov";"2008/Dez";"2009/Jan";"2009/Fev";"2009/Mar";"2009/Abr";"2009/Mai";"2009/Jun";"2009/Jul";"2009/Ago";"2009/Set";"2009/Out";"2009/Nov";"2009/Dez";"2010/Jan";"2010/Fev";"2010/Mar";"2010/Abr";"2010/Mai";"2010/Jun";"2010/Jul";"2010/Ago";"2010/Set";"2010/Out";"2010/Nov";"2010/Dez";"2011/Jan";"2011/Fev";"2011/Mar";"2011/Abr";"2011/Mai";"2011/Jun";"2011/Jul";"2011/Ago";"2011/Set";"2011/Out";"2011/Nov";"2011/Dez";"2012/Jan";"2012/Fev";"2012/Mar";"2012/Abr";"2012/Mai";"2012/Jun";"2012/Jul";"2012/Ago";"2012/Set";"2012/Out";"2012/Nov";"2012/Dez";"2013/Jan";"2013/Fev";"2013/Mar";"2013/Abr";"2013/Mai";"2013/Jun";"2013/Jul";"2013/Ago";"2013/Set";"2013/Out";"2013/Nov";"2013/Dez";"2014/Jan";"2014/Fev";"2014/Mar";"2014/Abr";"2014/Mai";"2014/Jun";"2014/Jul";"2014/Ago";"2014/Set";"2014/Out";"2014/Nov";"2014/Dez";"2015/Jan";"2015/Fev";"2015/Mar";"2015/Abr";"2015/Mai";"2015/Jun";"2015/Jul";"2015/Ago";"2015/Set";"2015/Out";"2015/Nov";"2015/Dez";"2016/Jan";"2016/Fev";"2016/Mar";"2016/Abr";"2016/Mai";"2016/Jun";"2016/Jul";"2016/Ago";"2016/Set";"2016/Out";"2016/Nov";"2016/Dez";"2017/Jan";"2017/Fev";"2017/Mar";"2017/Abr";"2017/Mai";"2017/Jun";"2017/Jul";"2017/Ago";"2017/Set";"2017/Out";"2017/Nov";"2017/Dez";"2018/Jan";"2018/Fev";"2018/Mar";"2018/Abr";"2018/Mai";"2018/Jun";"2018/Jul";"2018/Ago";"2018/Set";"2018/Out";"2018/Nov";"2018/Dez";"2019/Jan";"2019/Fev";"2019/Mar";"2019/Abr";"2019/Mai";"2019/Jun";"2019/Jul";"2019/Ago";"2019/Set";"2019/Out";"2019/Nov";"2019/Dez";"2020/Jan";"2020/Fev";"2020/Mar";"2020/Abr";"2020/Mai";"2020/Jun";"Total"
"110080 Candeias do Jamari";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;1;-;-;-;-;-;1;2;1;3;1;-;-;-;-;1;-;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;1;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;2;1;-;-;-;-;-;-;-;3;1;1;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;36
"110090 Castanheiras";-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;3;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15
"110005 Cerejeiras";-;-;-;-;-;-;3;20;23;8;9;2;-;1;1;-;-;-;8;13;11;36;37;8;3;3;1;1;1;12;20;15;21;15;11;6;-;2;1;2;5;13;33;21;34;22;15;7;11;11;8;9;6;6;6;13;14;12;9;11;7;7;9;8;8;10;36;56;39;25;17;2;1;-;1;-;3;1;8;3;7;8;1;-;4;3;1;2;3;2;6;2;4;8;14;7;2;1;5;6;8;7;15;18;11;2;2;2;-;1;-;3;4;7;3;3;3;1;1;-;1;1;-;1;2;1;1;-;1;1;3;1;1;-;-;-;-;-;-;-;3;-;-;-;1;-;-;1;1;1;11;13;19;7;3;1;1053
"110092 Chupinguaia";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;-;-;-;3;-;-;-;1;1;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;1;-;2;1;-;1;-;-;-;-;-;-;1;-;1;1;-;-;-;1;-;-;-;1;1;2;-;-;1;-;1;1;-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;32
"110006 Colorado do Oeste";-;-;-;-;-;2;11;19;-;-;-;3;13;7;8;3;19;4;15;21;33;17;15;10;6;4;2;9;10;15;14;27;19;18;19;13;17;9;6;21;52;63;50;27;22;28;8;2;3;-;6;15;4;22;41;22;74;55;14;10;14;6;4;-;-;4;7;38;16;2;3;2;3;2;-;2;1;4;3;7;3;3;2;1;-;-;-;-;-;3;-;4;5;6;9;5;1;2;1;-;2;2;11;23;16;20;1;2;-;7;3;1;7;14;14;7;13;1;-;1;1;2;1;1;-;1;5;2;4;-;1;1;2;1;-;-;2;2;4;-;2;3;2;-;1;2;5;3;2;6;5;11;10;8;3;1;1329
"110007 Corumbiara";-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;3;5;10;8;1;2;-;2;1;2;1;1;1;1;1;3;3;-;1;-;-;-;1;1;-;-;1;4;1;2;-;-;-;1;-;-;1;1;-;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;75
"110008 Costa Marques";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;5;10;-;1;-;-;-;-;-;-;-;3;1;-;2;1;-;-;-;-;-;1;-;-;14;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;2;1;-;1;-;-;-;-;-;1;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;1;-;1;-;55
"110094 Cujubim";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;-;-;1;3;1;5;2;13;11;5;9;-;6;4;7;12;5;1;3;-;-;6;4;1;-;-;3;1;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;2;1;-;-;1;-;-;1;2;-;6;1;1;1;2;4;3;3;-;-;-;-;-;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;143
"110009 Espigão D'Oeste";-;-;-;-;-;-;1;3;-;1;-;-;1;-;1;-;-;-;3;3;4;-;1;1;-;1;-;-;3;4;4;3;7;-;-;1;-;-;-;-;-;-;-;1;2;2;2;1;-;1;2;3;-;2;4;-;1;-;1;2;-;1;-;3;1;3;5;5;21;8;-;4;2;6;6;3;2;2;3;3;4;9;2;1;-;1;1;1;-;-;2;-;-;1;3;2;2;-;2;7;2;3;7;11;5;2;2;-;-;-;-;-;1;2;2;-;1;1;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;7;1;-;1;1;-;1;-;2;1;-;-;-;2;-;-;-;3;1;1;-;244
"110100 Governador Jorge Teixeira";-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;1;-;6;40;49;3;6;4;3;1;5;-;-;-;-;2;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;1;-;1;-;2;1;-;1;-;1;-;-;1;1;2;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;-;1;1;-;-;-;-;-;1;-;1;-;1;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;147
"110010 Guajará-Mirim";-;-;-;-;-;1;4;10;18;33;8;1;-;-;-;-;-;-;-;-;-;3;2;-;2;-;-;2;16;22;27;12;2;1;-;1;-;-;1;-;-;-;6;1;1;-;1;-;1;-;-;1;-;1;-;1;-;-;1;1;1;1;-;1;6;12;9;3;3;6;-;-;-;-;1;-;2;1;1;3;4;1;2;1;-;-;-;-;1;-;-;3;1;1;-;1;-;1;-;-;1;1;2;5;2;-;-;-;-;-;-;1;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;-;-;2;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;4;-;1;1;1;2;-;280
"110110 Itapuã do Oeste";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;6;1;-;2;2;1;-;2;-;-;-;-;-;-;2;2;2;2;2;1;1;2;-;6;1;5;1;1;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;51
"110011 Jaru";-;-;-;-;-;-;3;2;7;17;1;1;-;-;-;-;-;1;2;12;12;5;3;6;8;15;23;44;73;46;28;14;23;20;4;-;3;1;1;1;6;7;4;10;15;2;2;1;2;3;-;2;-;2;4;3;2;1;3;1;1;-;-;-;2;1;12;13;13;11;7;4;11;5;3;5;3;4;6;-;6;2;3;5;1;2;1;1;1;1;1;5;4;5;5;4;-;2;-;2;1;-;5;6;4;4;2;-;-;1;-;2;2;1;2;7;2;3;3;-;-;1;-;-;-;2;-;-;-;2;-;-;-;-;-;-;-;1;2;1;1;-;1;-;1;-;-;-;-;-;3;1;1;1;1;-;662
"110012 Ji-Paraná";-;-;-;-;-;4;6;17;41;35;19;14;4;3;1;2;2;3;20;24;24;18;48;28;30;23;24;29;68;208;244;117;37;36;9;2;5;2;9;4;19;30;15;18;36;30;15;6;6;32;12;5;10;7;6;15;24;15;16;10;13;5;5;4;10;18;86;126;67;87;36;24;12;18;8;10;28;45;37;38;36;38;37;24;10;15;13;10;19;25;37;30;33;34;29;12;5;10;14;19;7;18;36;48;94;50;16;19;9;4;3;4;7;16;6;12;8;5;3;4;4;4;2;-;3;6;8;5;5;9;5;5;1;3;5;4;-;1;1;5;4;1;2;2;2;1;1;1;1;3;2;3;3;-;-;-;3085
"110013 Machadinho D'Oeste";-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;2;1;3;-;-;1;2;1;8;12;10;20;6;1;-;1;-;-;2;-;4;2;1;-;5;1;3;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;3;1;2;1;1;-;-;-;-;1;-;-;1;3;3;-;-;-;-;1;-;1;-;-;-;-;1;-;-;-;-;-;-;1;-;1;-;-;-;2;-;-;-;-;-;-;1;-;-;1;-;-;1;-;-;-;-;-;-;-;-;1;-;1;1;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;122
"110120 Ministro Andreazza";-;-;-;-;-;-;6;-;-;-;-;-;-;-;-;-;2;-;2;-;1;-;-;-;-;-;-;1;6;9;14;11;3;2;-;1;-;1;1;-;2;1;-;1;2;-;1;-;-;-;-;2;-;-;1;1;-;3;1;-;-;-;-;-;2;1;2;3;5;1;2;1;-;-;1;2;1;-;1;-;1;-;-;-;-;-;2;-;1;-;-;2;1;1;-;2;1;-;-;1;-;4;-;-;-;1;1;-;-;-;-;-;2;-;-;-;-;3;-;-;-;-;-;-;1;-;-;-;1;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;125
"110130 Mirante da Serra";-;-;-;-;-;3;7;8;3;3;1;1;-;-;2;-;-;-;2;8;2;3;-;1;2;9;3;14;30;44;17;8;2;2;2;3;-;2;1;1;34;10;15;10;9;13;1;1;-;-;1;3;1;3;6;3;6;4;1;3;3;8;1;3;4;1;38;40;48;27;28;17;4;2;1;3;9;8;13;10;7;2;1;1;1;-;3;2;-;2;-;-;-;1;-;-;1;3;1;1;-;1;2;-;2;3;1;2;3;-;1;1;-;-;1;2;9;6;4;6;1;7;-;-;2;-;-;3;1;-;1;-;-;-;-;-;-;1;-;-;-;1;1;-;-;-;-;-;-;-;2;2;-;-;-;-;668
"110140 Monte Negro";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;7;8;10;13;6;4;1;-;2;1;1;9;12;80;40;18;16;12;5;7;4;9;10;7;53;55;37;17;9;8;3;1;8;-;1;1;5;3;4;-;-;-;1;1;1;-;-;-;-;1;2;2;3;-;1;1;-;-;-;2;1;1;-;1;1;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;-;-;-;-;-;-;-;-;2;-;2;-;-;-;-;-;-;1;1;-;1;1;1;-;-;-;-;-;-;-;-;-;-;4;-;-;-;529
"110014 Nova Brasilândia D'Oeste";-;-;-;-;-;1;8;10;15;10;-;-;-;1;-;-;-;-;1;2;14;17;11;1;4;1;1;4;11;23;46;33;19;6;4;3;2;4;2;3;4;17;21;16;42;25;2;-;2;3;1;3;1;4;4;1;8;2;2;2;2;3;1;1;3;3;12;13;20;16;10;10;3;1;-;1;4;1;3;8;6;7;4;4;3;1;3;2;5;5;5;-;-;-;-;-;-;-;-;-;-;4;26;31;13;12;6;5;1;2;-;-;3;2;4;5;5;9;4;-;2;-;-;-;1;2;-;1;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;1;2;1;1;-;1;-;724
"110033 Nova Mamoré";-;-;-;-;-;-;4;1;-;1;-;-;-;-;-;-;-;-;-;-;1;6;2;1;-;1;-;-;1;4;10;1;1;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;1;2;-;-;3;-;-;-;-;1;-;-;1;-;-;-;1;1;-;-;-;2;-;-;1;-;1;1;-;3;-;2;1;-;2;-;1;-;-;-;1;1;-;-;1;2;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;-;-;-;-;3;1;-;-;-;-;-;-;-;-;-;-;3;2;-;-;82
"110143 Nova União";-;-;-;-;-;-;-;2;-;-;-;-;-;1;-;-;-;-;-;4;1;1;2;-;2;-;3;12;32;45;16;9;6;13;4;5;3;1;4;6;10;16;14;3;6;4;5;8;5;3;-;3;4;1;2;3;-;4;7;1;-;-;1;-;2;2;-;9;14;7;4;8;-;4;2;1;-;-;3;2;1;-;1;-;-;2;-;1;1;-;-;-;1;1;2;1;2;-;-;-;1;-;-;1;1;2;-;-;-;-;-;-;-;-;1;-;1;1;1;-;3;-;-;-;1;1;-;1;3;1;2;-;-;1;-;2;-;-;-;-;-;1;-;-;1;1;3;-;1;-;-;-;-;-;-;-;374
"110050 Novo Horizonte do Oeste";-;-;-;-;-;-;2;4;-;-;1;-;-;-;-;-;-;-;-;-;14;5;2;1;-;3;-;2;10;14;13;12;8;14;7;-;1;5;3;-;1;11;17;21;11;12;3;3;2;2;1;2;-;2;3;-;1;8;1;-;-;1;8;7;6;6;13;13;12;15;17;4;1;-;2;1;-;3;3;2;4;1;1;-;-;-;-;-;-;1;1;7;7;5;2;-;-;1;1;2;1;2;5;4;1;-;-;-;1;1;-;-;-;1;2;-;-;-;-;-;1;-;-;-;-;1;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;1;-;-;-;395
"110015 Ouro Preto do Oeste";-;-;-;-;-;3;9;14;30;30;11;1;1;1;-;-;1;2;12;11;15;10;10;7;3;8;5;11;39;94;140;39;19;11;3;1;3;2;-;1;1;11;3;6;6;6;1;4;-;7;-;1;1;1;5;1;3;4;-;6;-;2;1;2;-;10;15;14;19;22;5;16;15;5;2;3;-;5;6;9;12;6;15;3;4;1;2;8;3;5;-;3;6;7;7;8;4;3;-;4;4;1;-;7;12;6;3;-;3;1;-;-;-;1;1;4;1;1;-;-;-;1;-;-;-;-;-;2;2;1;-;1;-;-;3;-;-;1;-;-;3;2;-;-;1;-;-;1;-;-;-;-;-;-;-;-;929
"110145 Parecis";-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;1;-;-;-;-;-;-;-;3;2;1;-;-;-;-;-;-;-;-;1;-;4;-;9;2;-;-;-;-;-;-;4;5;7;8;3;9;2;-;2;1;1;-;-;2;-;4;8;-;1;-;-;-;-;-;1;-;1;3;3;7;5;9;15;11;19;8;4;2;12;6;5;2;-;-;-;-;-;6;6;-;1;2;1;2;-;-;2;-;-;-;-;1;-;1;-;-;-;1;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;1;-;1;3;1;-;1;-;230
"110018 Pimenta Bueno";-;-;-;-;2;16;23;4;2;6;-;-;-;-;-;-;-;-;-;18;27;10;5;4;3;8;5;21;31;51;35;38;18;6;4;5;2;1;5;2;5;11;5;5;3;1;1;-;3;1;-;-;1;1;1;1;2;3;1;-;-;-;-;-;-;2;8;13;9;2;3;4;-;-;-;-;-;3;4;1;3;2;1;-;1;-;-;-;-;1;4;1;3;3;4;1;-;3;3;-;-;6;13;14;9;7;-;1;1;1;-;1;2;-;1;2;5;1;-;-;1;-;-;3;2;1;2;1;2;2;5;-;-;1;-;-;-;2;1;1;-;1;2;3;1;-;-;2;3;5;10;8;-;-;-;-;599
