"Município";"2007/Jan";"2007/Jul";"2007/Ago";"2007/Set";"2007/Out";"2007/Nov";"2007/Dez";"2008/Jan";"2008/Fev";"2008/Mar";"2008/Abr";"2008/Mai";"2008/Jun";"2008/Jul";"2008/Ago";"2008/Set";"2008/Out";"2008/Nov";"2008/Dez";"2009/Jan";"2009/Fev";"2009/Mar";"2009/Abr";"2009/Mai";"2009/Jun";"2009/Jul";"2009/Ago";"2009/Set";"2009/Out";"2009/Nov";"2009/Dez";"2010/Jan";"2010/Fev";"2010/Mar";"2010/Abr";"2010/Mai";"2010/Jun";"2010/Jul";"2010/Ago";"2010/Set";"2010/Out";"2010/Nov";"2010/Dez";"2011/Jan";"2011/Fev";"2011/Mar";"2011/Abr";"2011/Mai";"2011/Jun";"2011/Jul";"2011/Ago";"2011/Set";"2011/Out";"2011/Nov";"2011/Dez";"2012/Jan";"2012/Fev";"2012/Mar";"2012/Abr";"2012/Mai";"2012/Jun";"2012/Jul";"2012/Ago";"2012/Set";"2012/Out";"2012/Nov";"2012/Dez";"2013/Jan";"2013/Fev";"2013/Mar";"2013/Abr";"2013/Mai";"2013/Jun";"2013/Jul";"2013/Ago";"2013/Set";"2013/Out";"2013/Nov";"2013/Dez";"2014/Jan";"2014/Fev";"2014/Mar";"2014/Abr";"2014/Mai";"2014/Jun";"2014/Jul";"2014/Ago";"2014/Set";"2014/Out";"2014/Nov";"2014/Dez";"2015/Jan";"2015/Fev";"2015/Mar";"2015/Abr";"2015/Mai";"2015/Jun";"2015/Jul";"2015/Ago";"2015/Set";"2015/Out";"2015/Nov";"2015/Dez";"2016/Jan";"2016/Fev";"2016/Mar";"2016/Abr";"2016/Mai";"2016/Jun";"2016/Jul";"2016/Ago";"2016/Set";"2016/Out";"2016/Nov";"2016/Dez";"2017/Jan";"2017/Fev";"2017/Mar";"2017/Abr";"2017/Mai";"2017/Jun";"2017/Jul";"2017/Ago";"2017/Set";"2017/Out";"2017/Nov";"2017/Dez";"2018/Jan";"2018/Fev";"2018/Mar";"2018/Abr";"2018/Mai";"2018/Jun";"2018/Jul";"2018/Ago";"2018/Set";"2018/Out";"2018/Nov";"2018/Dez";"2019/Jan";"2019/Fev";"2019/Mar";"2019/Abr";"2019/Mai";"2019/Jun";"2019/Jul";"2019/Ago";"2019/Set";"2019/Out";"2019/Nov";"2019/Dez";"2020/Jan";"2020/Fev";"2020/Mar";"2020/Abr";"2020/Mai";"2020/Jun";"Total"
"350830 Cabrália Paulista";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;-;-;-;-;-;1;1;-;-;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;14
"350840 Cabreúva";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;4;1;-;-;-;-;1;1;-;1;-;-;-;-;-;1;-;1;-;-;1;-;-;-;-;-;-;-;1;-;-;1;1;1;-;-;1;2;2;-;-;1;-;1;-;-;-;-;-;1;1;-;-;1;-;-;-;-;-;1;1;1;-;-;-;-;-;-;1;1;1;-;-;1;-;1;3;-;-;-;-;-;-;1;1;1;1;-;-;2;2;-;-;-;1;-;-;-;1;-;1;1;-;-;2;1;-;-;1;2;2;-;1;-;1;3;2;2;1;-;1;-;70
"350850 Caçapava";-;-;-;-;-;-;-;1;1;2;3;1;6;-;1;1;1;5;-;1;3;1;-;2;2;3;2;1;-;2;2;1;1;-;1;1;-;-;1;-;2;1;2;2;1;2;1;2;1;3;5;3;2;1;-;-;1;2;2;1;-;1;2;2;3;3;-;-;2;6;-;1;1;-;1;-;1;4;1;4;1;-;1;4;5;1;2;1;1;2;2;-;2;3;4;2;4;3;2;1;1;1;1;1;2;1;5;4;3;2;2;-;1;-;3;-;2;1;1;3;4;3;-;2;1;3;2;1;-;4;2;2;1;3;1;-;-;1;-;5;1;2;1;-;1;-;2;-;1;2;3;5;1;1;-;-;-;242
"350860 Cachoeira Paulista";-;-;-;-;-;-;-;-;1;1;1;-;1;1;4;-;-;-;-;1;-;-;-;-;1;1;-;-;-;1;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;1;1;-;-;1;-;-;-;-;-;-;2;1;2;-;1;-;2;-;-;-;1;-;-;1;-;-;-;-;1;-;1;-;1;-;-;1;-;1;1;1;-;-;1;-;-;1;-;1;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;3;-;2;2;-;1;1;1;-;2;1;-;1;1;-;-;1;-;-;1;1;1;-;1;1;1;1;1;1;1;-;-;-;1;1;1;1;73
"350870 Caconde";-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;1;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;2;-;3;1;2;4;-;-;1;-;1;-;1;-;-;-;-;-;-;2;1;1;1;-;-;-;-;-;1;-;1;-;-;2;2;2;4;3;-;3;2;-;-;1;-;1;2;3;2;1;1;1;68
"350880 Cafelândia";-;-;-;-;-;-;1;1;3;1;-;2;2;1;-;-;-;-;-;-;-;3;1;1;-;1;2;2;1;2;4;1;-;2;1;-;1;1;1;1;-;1;1;-;-;1;-;-;2;2;1;-;-;-;1;1;1;-;-;1;-;1;3;1;1;2;-;1;-;1;1;1;3;-;-;-;3;-;4;1;5;4;1;-;1;1;1;-;2;1;-;2;5;2;2;-;1;-;2;-;1;2;-;2;1;3;-;1;2;-;1;2;-;2;-;-;1;-;1;1;-;1;1;2;1;-;1;-;-;-;2;-;2;-;2;1;-;2;2;-;1;-;1;-;1;1;-;-;-;1;-;-;-;-;1;-;1;145
"350890 Caiabu";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;11
"350900 Caieiras";-;-;-;-;-;-;-;2;-;3;3;3;2;1;1;3;1;2;1;3;-;2;3;-;-;-;1;-;-;3;-;2;3;2;1;4;2;4;1;1;1;1;3;2;1;2;1;2;2;3;1;1;-;1;1;-;-;-;1;-;-;-;-;1;1;-;-;1;-;-;2;1;2;2;1;1;-;2;1;-;-;2;-;1;1;1;1;-;1;2;1;-;1;3;2;1;-;2;-;3;3;3;1;3;-;3;-;1;-;-;2;1;3;1;-;2;2;-;2;-;-;2;-;1;-;-;1;-;2;2;2;1;2;2;2;3;3;2;1;3;1;-;2;2;-;2;1;3;-;-;2;1;1;-;-;-;2;187
"350910 Caiuá";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;1;-;1;-;-;-;-;-;-;-;1;4;1;-;1;-;1;-;1;-;-;-;1;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;2;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;30
"350920 Cajamar";-;-;-;-;-;-;-;-;-;-;-;2;1;1;-;-;1;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;2;3;1;-;1;-;-;1;-;-;1;1;-;1;1;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;1;-;2;-;-;-;-;-;1;1;2;-;-;-;1;-;-;2;2;2;2;-;1;1;-;1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;1;1;1;-;-;3;2;1;2;1;-;-;1;2;-;-;1;-;64
"350925 Cajati";-;-;-;-;-;-;-;-;1;1;1;1;1;1;-;1;-;-;-;-;-;-;-;-;2;1;-;-;2;-;-;2;2;2;1;-;3;2;1;3;3;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;1;-;1;2;1;-;-;-;1;-;-;-;2;-;1;-;-;-;-;1;-;-;-;-;1;1;1;1;-;2;3;-;-;-;-;-;2;2;1;1;-;-;-;-;1;-;1;1;-;1;1;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;-;-;1;-;1;-;-;3;-;1;-;-;1;-;1;2;3;-;2;1;1;2;-;-;-;1;2;1;2;3;-;1;-;-;-;95
"350930 Cajobi";-;-;-;-;-;-;-;1;-;1;-;2;-;-;-;-;1;-;1;-;-;1;-;1;1;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;-;-;-;-;-;1;-;-;1;-;-;-;-;1;2;-;1;2;-;1;1;-;-;-;-;-;1;1;-;-;-;2;2;1;-;2;-;-;-;-;4;-;4;3;1;-;1;4;1;-;1;1;2;-;1;-;-;-;3;3;-;-;-;2;-;1;-;2;2;2;1;-;-;-;-;3;-;2;1;-;-;1;3;1;-;-;-;2;-;1;-;2;-;-;-;1;-;2;2;-;-;4;-;1;1;-;-;99
"350940 Cajuru";-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;2;1;1;-;-;3;2;1;1;1;1;1;-;1;-;1;1;2;-;1;1;-;-;-;2;-;-;1;2;3;1;2;-;-;-;-;2;1;1;2;-;1;1;1;2;1;1;-;1;1;2;1;1;1;-;-;-;-;1;-;-;1;2;1;-;-;-;-;-;1;1;-;-;-;1;-;-;-;-;-;2;2;-;-;2;1;-;-;-;1;1;-;1;1;1;2;1;1;1;1;3;4;-;3;2;2;2;1;2;1;-;1;3;1;-;2;1;2;-;1;-;-;1;2;-;-;-;2;-;-;1;-;1;1;-;-;4;-;-;1;-;1;126
"350945 Campina do Monte Alegre";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3
"350950 Campinas";-;-;-;-;2;13;8;12;11;11;13;7;16;11;7;9;6;20;15;21;17;17;29;16;20;21;12;12;17;18;15;19;15;21;19;10;23;16;15;15;27;16;23;10;19;22;24;14;21;18;17;29;19;24;12;15;20;19;15;16;13;22;16;18;15;18;8;18;19;16;19;17;24;21;26;20;28;23;24;17;13;14;20;23;20;18;17;17;17;15;20;22;11;25;22;19;20;24;27;13;21;16;29;15;19;14;22;14;24;15;11;13;20;24;17;12;3;25;19;20;27;20;22;17;12;20;20;20;17;19;19;22;18;17;26;18;17;22;15;18;18;20;24;20;24;19;20;18;21;27;22;29;16;20;14;10;9;2738
"350960 Campo Limpo Paulista";-;-;-;-;-;-;1;2;1;2;-;1;-;1;1;3;2;2;2;4;2;1;1;2;1;-;1;-;2;-;1;1;2;1;-;3;2;1;-;2;2;-;2;3;-;2;1;4;-;2;2;1;2;-;1;-;2;-;1;3;1;3;2;3;-;2;1;1;4;3;1;2;-;1;1;1;3;2;1;1;-;1;2;2;1;2;4;2;4;4;-;6;1;4;3;6;2;4;3;-;2;3;3;-;1;3;3;2;5;1;-;2;1;3;1;1;2;-;1;1;2;1;2;-;2;1;3;1;1;1;3;1;4;3;3;1;2;5;2;-;1;3;1;2;4;4;4;1;2;1;2;2;-;-;1;1;2;261
"350970 Campos do Jordão";-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;-;-;1;-;1;1;-;2;1;1;-;-;-;-;-;1;-;5;-;1;2;1;1;4;-;-;1;1;-;2;1;-;-;1;1;-;2;3;-;1;1;1;1;1;1;1;-;1;-;1;2;1;-;1;-;1;3;1;2;-;1;2;-;1;-;-;-;1;1;2;2;1;1;1;-;-;2;1;-;-;1;-;1;-;2;-;-;-;-;-;2;2;1;-;1;1;-;1;1;-;-;2;2;-;5;1;-;1;2;3;1;2;-;3;2;1;-;1;-;-;1;1;-;-;-;2;-;2;1;-;-;-;1;1;-;-;-;-;2;-;-;123
"350980 Campos Novos Paulista";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;1;3;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;18
"350990 Cananéia";-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;1;-;-;-;1;1;1;-;1;-;-;-;-;-;-;-;1;-;1;-;-;-;-;1;-;1;1;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;-;1;1;-;-;-;-;-;-;-;1;1;1;1;1;1;-;-;-;-;34
"350995 Canas";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;17
"351000 Cândido Mota";-;-;-;-;-;-;-;-;-;-;1;-;1;1;2;-;-;-;-;-;1;-;1;2;-;-;-;-;-;-;-;1;-;-;1;1;-;-;1;2;2;3;1;2;-;2;1;-;2;1;-;1;2;-;1;1;1;2;1;-;-;3;2;-;-;1;1;1;-;1;1;-;-;1;-;-;-;-;2;-;-;2;2;-;1;2;1;3;3;1;-;1;1;1;-;1;1;-;1;3;2;-;1;2;-;1;1;-;1;1;-;-;-;-;-;1;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;2;2;-;-;97
"351010 Cândido Rodrigues";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;2;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;17
"351015 Canitar";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;1;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;18
"351020 Capão Bonito";-;-;-;-;-;-;-;2;-;1;-;-;-;-;-;1;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;1;1;-;1;-;-;-;-;1;-;-;-;1;1;-;-;1;-;2;1;-;-;-;1;-;-;-;1;1;1;2;1;-;-;-;-;-;1;-;1;1;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2;1;1;-;-;1;1;-;-;-;2;1;-;-;1;1;-;-;-;-;3;1;1;-;-;-;2;1;-;-;-;1;1;-;1;-;2;-;-;-;-;-;1;5;1;63
"351030 Capela do Alto";-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;1;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;1;2;-;-;1;-;-;-;-;-;-;-;-;1;1;1;2;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;3;-;-;2;-;-;-;-;-;-;31
"351040 Capivari";-;-;-;-;-;-;1;4;6;3;2;3;2;1;3;4;1;3;4;1;1;2;2;3;2;1;3;1;2;-;5;1;4;2;3;2;1;3;2;-;3;1;1;1;2;2;-;3;2;1;1;3;1;2;1;-;-;1;2;1;1;2;1;2;4;-;1;1;1;-;2;2;1;1;1;1;1;1;-;1;3;-;2;-;1;1;-;-;-;3;1;2;-;-;2;1;1;1;2;1;2;-;1;1;2;1;1;-;2;-;1;3;2;-;1;1;-;2;5;2;4;1;3;-;1;5;1;2;1;2;1;1;1;-;-;1;-;1;-;1;4;-;3;-;2;-;1;-;1;-;1;1;-;-;3;1;-;221
"351050 Caraguatatuba";-;-;-;-;-;-;1;1;4;3;6;6;6;5;1;2;2;-;-;1;5;6;2;5;-;-;3;2;2;-;-;-;5;3;6;4;2;5;6;4;3;3;4;3;4;3;4;3;4;5;1;3;4;2;6;-;6;3;5;6;6;6;3;3;6;4;9;4;4;1;4;1;2;3;1;3;-;2;3;1;1;3;2;2;1;3;1;1;2;3;5;3;2;5;3;5;2;4;4;2;8;1;2;2;1;-;3;1;-;6;2;5;2;1;1;2;2;2;6;4;5;3;5;4;4;6;1;2;3;2;1;2;-;1;2;4;2;1;4;3;3;5;4;2;-;6;6;4;1;3;6;3;4;2;-;-;-;445
"351060 Carapicuíba";-;-;-;2;-;3;4;1;6;4;3;3;3;1;6;3;3;7;4;5;1;6;4;7;8;12;5;6;4;5;7;8;8;3;7;8;9;6;2;3;4;8;2;5;5;10;6;7;9;3;3;6;4;9;11;11;3;10;4;2;3;6;4;9;11;9;8;2;1;8;6;4;6;11;9;5;11;7;6;6;6;7;6;10;8;9;9;11;5;1;5;6;7;4;7;8;7;7;7;8;3;5;8;4;5;7;10;6;18;10;9;5;11;8;6;7;6;6;9;5;6;7;8;6;6;6;9;4;3;5;11;10;5;7;6;8;8;2;5;14;8;3;3;8;3;2;6;7;4;5;1;8;4;2;7;5;3;932
"351070 Cardoso";-;-;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;1;-;-;1;1;-;-;1;1;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;1;1;1;1;2;2;-;-;1;2;1;-;-;-;1;-;-;-;-;-;-;1;-;-;1;-;1;-;-;2;-;2;-;2;-;1;-;-;1;1;-;-;1;-;-;1;1;-;1;1;-;-;-;1;-;-;-;-;-;-;-;1;-;2;-;-;-;-;1;-;1;-;1;1;-;-;-;-;-;-;-;-;-;1;1;-;2;-;-;-;-;-;1;-;1;-;1;63
"351080 Casa Branca";-;-;-;-;-;-;-;2;1;1;-;-;-;-;-;-;-;1;-;1;-;1;-;1;-;-;1;-;1;-;-;3;1;-;1;-;1;3;2;-;1;-;1;-;-;-;-;-;2;1;-;1;-;-;-;-;-;-;1;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;2;-;-;-;1;-;-;-;-;1;-;1;1;-;-;-;2;1;3;2;1;1;2;-;1;1;1;-;1;-;-;-;1;-;-;-;-;1;-;4;2;-;-;-;1;-;-;1;1;1;2;2;-;-;-;1;1;-;2;1;1;1;-;-;-;-;1;1;-;-;-;-;1;1;-;1;3;87
"351090 Cássia dos Coqueiros";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;7
"351100 Castilho";-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;1;-;-;-;-;4;1;2;-;-;-;-;-;-;-;-;-;2;-;-;-;-;1;1;-;1;-;1;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2;-;1;1;1;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;2;-;1;1;-;1;-;1;-;1;-;-;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;2;-;-;-;1;1;-;-;2;-;1;2;-;2;-;-;-;-;-;1;-;-;-;-;-;53
"351110 Catanduva";-;-;-;-;-;-;-;3;3;6;2;7;10;9;5;8;6;2;3;4;1;9;4;6;6;6;3;6;4;4;1;5;7;4;2;1;3;4;3;6;4;7;3;2;2;2;4;2;1;10;3;4;2;3;-;5;4;7;1;1;2;4;4;3;5;3;1;4;7;2;2;5;-;3;4;2;1;1;1;4;3;2;1;3;2;4;6;3;3;8;2;-;2;1;-;5;2;1;3;-;4;-;3;1;1;2;3;2;2;1;1;-;3;2;1;5;1;2;3;2;4;2;-;4;2;4;1;6;-;2;4;3;1;7;1;-;2;2;2;1;3;4;2;5;3;4;3;3;3;1;1;2;-;-;1;7;4;462
"351120 Catiguá";-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;21
"351130 Cedral";-;-;-;-;-;-;-;2;-;-;-;1;-;-;-;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;-;-;-;-;1;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;2;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;1;-;1;1;-;-;1;-;-;-;2;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;4;1;3;-;1;-;-;-;-;-;1;1;1;1;-;-;-;-;46
"351140 Cerqueira César";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;1;1;1;-;-;1;-;-;-;-;1;-;1;-;1;-;-;1;-;-;-;-;-;2;1;1;-;1;2;-;1;-;-;-;-;-;-;1;-;-;-;-;1;1;-;-;-;-;-;2;-;1;2;-;-;-;-;1;-;-;-;-;-;-;-;1;-;1;-;-;-;1;-;-;1;-;2;1;2;-;-;-;-;-;-;-;-;-;-;1;1;-;1;1;-;44
"351150 Cerquilho";-;-;-;-;-;-;-;1;1;1;1;2;-;-;2;1;3;1;3;-;2;3;-;2;2;3;2;1;-;-;1;1;-;2;-;1;-;1;-;1;3;-;1;-;-;3;-;2;-;-;1;-;1;1;2;-;-;-;-;-;2;-;-;1;1;-;1;1;-;3;-;3;1;-;1;1;4;2;-;-;1;-;3;-;1;-;1;-;-;-;-;1;2;-;3;1;-;3;1;-;2;-;4;3;-;-;-;-;2;2;1;2;2;1;1;-;1;1;2;1;-;-;1;2;2;3;1;1;2;1;1;-;-;1;-;-;-;1;-;1;-;-;-;1;2;1;-;1;-;-;-;-;2;1;1;1;-;142
"351160 Cesário Lange";-;-;-;-;-;-;-;1;-;-;2;-;-;-;-;-;-;-;1;-;1;2;-;-;-;1;-;-;-;-;2;-;3;1;2;-;3;2;1;-;3;2;1;1;1;1;-;1;-;-;1;-;2;-;-;-;-;-;-;-;-;2;1;-;1;1;-;1;1;-;1;-;-;-;1;1;1;1;1;1;1;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;1;1;1;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;2;-;3;1;-;2;-;-;3;2;1;3;1;2;81
